flow,src,snd_app_id,snd_module,dst,recv_app_id,recv_module
f0,3,0,Nw_70.MX_3.app[0],10,0,Nw_70.MX_10.app[0]
f1,4,0,Nw_70.MX_4.app[0],10,1,Nw_70.MX_10.app[1]
f2,7,0,Nw_70.MX_7.app[0],10,2,Nw_70.MX_10.app[2]
f3,2,0,Nw_70.MX_2.app[0],10,3,Nw_70.MX_10.app[3]
f4,3,1,Nw_70.MX_3.app[1],9,0,Nw_70.MX_9.app[0]
f5,2,1,Nw_70.MX_2.app[1],5,0,Nw_70.MX_5.app[0]
f6,4,1,Nw_70.MX_4.app[1],9,1,Nw_70.MX_9.app[1]
f7,4,2,Nw_70.MX_4.app[2],9,2,Nw_70.MX_9.app[2]
f8,2,2,Nw_70.MX_2.app[2],5,1,Nw_70.MX_5.app[1]
f9,1,0,Nw_70.MX_1.app[0],10,4,Nw_70.MX_10.app[4]
f10,1,1,Nw_70.MX_1.app[1],7,3,Nw_70.MX_7.app[3]
f11,1,2,Nw_70.MX_1.app[2],7,4,Nw_70.MX_7.app[4]
f12,2,3,Nw_70.MX_2.app[3],9,3,Nw_70.MX_9.app[3]
f13,7,1,Nw_70.MX_7.app[1],10,5,Nw_70.MX_10.app[5]
f14,1,3,Nw_70.MX_1.app[3],7,5,Nw_70.MX_7.app[5]
f15,4,3,Nw_70.MX_4.app[3],8,0,Nw_70.MX_8.app[0]
f16,1,4,Nw_70.MX_1.app[4],7,6,Nw_70.MX_7.app[6]
f17,1,5,Nw_70.MX_1.app[5],7,7,Nw_70.MX_7.app[7]
f18,7,2,Nw_70.MX_7.app[2],9,4,Nw_70.MX_9.app[4]
f19,1,6,Nw_70.MX_1.app[6],10,6,Nw_70.MX_10.app[6]
f20,3,2,Nw_70.MX_3.app[2],10,7,Nw_70.MX_10.app[7]
f21,3,3,Nw_70.MX_3.app[3],6,0,Nw_70.MX_6.app[0]
f22,3,4,Nw_70.MX_3.app[4],9,5,Nw_70.MX_9.app[5]
