flow,src,snd_app_id,snd_module,dst,recv_app_id,recv_module
f0,1,0,Nw_47.MX_1.app[0],2,5,Nw_47.MX_2.app[5]
f1,5,0,Nw_47.MX_5.app[0],12,0,Nw_47.MX_12.app[0]
f2,5,1,Nw_47.MX_5.app[1],12,1,Nw_47.MX_12.app[1]
f3,8,0,Nw_47.MX_8.app[0],12,2,Nw_47.MX_12.app[2]
f4,3,0,Nw_47.MX_3.app[0],6,0,Nw_47.MX_6.app[0]
f5,2,0,Nw_47.MX_2.app[0],11,7,Nw_47.MX_11.app[7]
f6,11,0,Nw_47.MX_11.app[0],12,3,Nw_47.MX_12.app[3]
f7,7,0,Nw_47.MX_7.app[0],12,4,Nw_47.MX_12.app[4]
f8,5,2,Nw_47.MX_5.app[2],12,5,Nw_47.MX_12.app[5]
f9,5,3,Nw_47.MX_5.app[3],12,6,Nw_47.MX_12.app[6]
f10,1,1,Nw_47.MX_1.app[1],7,1,Nw_47.MX_7.app[1]
f11,11,1,Nw_47.MX_11.app[1],12,7,Nw_47.MX_12.app[7]
f12,8,1,Nw_47.MX_8.app[1],12,8,Nw_47.MX_12.app[8]
f13,1,2,Nw_47.MX_1.app[2],10,0,Nw_47.MX_10.app[0]
f14,8,2,Nw_47.MX_8.app[2],12,9,Nw_47.MX_12.app[9]
f15,1,3,Nw_47.MX_1.app[3],9,1,Nw_47.MX_9.app[1]
f16,8,3,Nw_47.MX_8.app[3],12,10,Nw_47.MX_12.app[10]
f17,1,4,Nw_47.MX_1.app[4],5,5,Nw_47.MX_5.app[5]
f18,11,2,Nw_47.MX_11.app[2],12,11,Nw_47.MX_12.app[11]
f19,5,4,Nw_47.MX_5.app[4],12,12,Nw_47.MX_12.app[12]
f20,2,1,Nw_47.MX_2.app[1],12,13,Nw_47.MX_12.app[13]
f21,8,4,Nw_47.MX_8.app[4],12,14,Nw_47.MX_12.app[14]
f22,11,3,Nw_47.MX_11.app[3],12,15,Nw_47.MX_12.app[15]
f23,9,0,Nw_47.MX_9.app[0],12,16,Nw_47.MX_12.app[16]
f24,2,2,Nw_47.MX_2.app[2],6,1,Nw_47.MX_6.app[1]
f25,11,4,Nw_47.MX_11.app[4],12,17,Nw_47.MX_12.app[17]
f26,11,5,Nw_47.MX_11.app[5],12,18,Nw_47.MX_12.app[18]
f27,1,5,Nw_47.MX_1.app[5],7,2,Nw_47.MX_7.app[2]
f28,8,5,Nw_47.MX_8.app[5],12,19,Nw_47.MX_12.app[19]
f29,11,6,Nw_47.MX_11.app[6],12,20,Nw_47.MX_12.app[20]
f30,2,3,Nw_47.MX_2.app[3],6,2,Nw_47.MX_6.app[2]
f31,2,4,Nw_47.MX_2.app[4],12,21,Nw_47.MX_12.app[21]
