flow,src,snd_app_id,snd_module,dst,recv_app_id,recv_module
f0,1,0,Nw_60.MX_1.app[0],11,0,Nw_60.MX_11.app[0]
f1,1,1,Nw_60.MX_1.app[1],8,0,Nw_60.MX_8.app[0]
f2,4,0,Nw_60.MX_4.app[0],11,1,Nw_60.MX_11.app[1]
f3,2,0,Nw_60.MX_2.app[0],12,0,Nw_60.MX_12.app[0]
f4,3,0,Nw_60.MX_3.app[0],8,1,Nw_60.MX_8.app[1]
f5,4,1,Nw_60.MX_4.app[1],10,0,Nw_60.MX_10.app[0]
f6,5,0,Nw_60.MX_5.app[0],13,0,Nw_60.MX_13.app[0]
f7,3,1,Nw_60.MX_3.app[1],10,1,Nw_60.MX_10.app[1]
f8,2,1,Nw_60.MX_2.app[1],13,1,Nw_60.MX_13.app[1]
f9,1,2,Nw_60.MX_1.app[2],11,2,Nw_60.MX_11.app[2]
f10,2,2,Nw_60.MX_2.app[2],13,2,Nw_60.MX_13.app[2]
f11,7,0,Nw_60.MX_7.app[0],10,2,Nw_60.MX_10.app[2]
f12,3,2,Nw_60.MX_3.app[2],9,0,Nw_60.MX_9.app[0]
f13,1,3,Nw_60.MX_1.app[3],11,3,Nw_60.MX_11.app[3]
f14,6,0,Nw_60.MX_6.app[0],12,1,Nw_60.MX_12.app[1]
f15,3,3,Nw_60.MX_3.app[3],10,3,Nw_60.MX_10.app[3]
f16,1,4,Nw_60.MX_1.app[4],11,4,Nw_60.MX_11.app[4]
f17,6,1,Nw_60.MX_6.app[1],8,2,Nw_60.MX_8.app[2]
f18,3,4,Nw_60.MX_3.app[4],10,4,Nw_60.MX_10.app[4]
f19,3,5,Nw_60.MX_3.app[5],8,3,Nw_60.MX_8.app[3]
f20,2,3,Nw_60.MX_2.app[3],13,3,Nw_60.MX_13.app[3]
f21,7,1,Nw_60.MX_7.app[1],10,5,Nw_60.MX_10.app[5]
f22,1,5,Nw_60.MX_1.app[5],11,5,Nw_60.MX_11.app[5]
f23,3,6,Nw_60.MX_3.app[6],8,4,Nw_60.MX_8.app[4]
f24,7,2,Nw_60.MX_7.app[2],10,6,Nw_60.MX_10.app[6]
f25,1,6,Nw_60.MX_1.app[6],11,6,Nw_60.MX_11.app[6]
f26,7,3,Nw_60.MX_7.app[3],10,7,Nw_60.MX_10.app[7]
f27,3,7,Nw_60.MX_3.app[7],10,8,Nw_60.MX_10.app[8]
f28,2,4,Nw_60.MX_2.app[4],13,4,Nw_60.MX_13.app[4]
f29,3,8,Nw_60.MX_3.app[8],10,9,Nw_60.MX_10.app[9]
f30,7,4,Nw_60.MX_7.app[4],10,10,Nw_60.MX_10.app[10]
f31,3,9,Nw_60.MX_3.app[9],10,11,Nw_60.MX_10.app[11]
f32,3,10,Nw_60.MX_3.app[10],12,2,Nw_60.MX_12.app[2]
f33,5,1,Nw_60.MX_5.app[1],13,5,Nw_60.MX_13.app[5]
f34,4,2,Nw_60.MX_4.app[2],11,7,Nw_60.MX_11.app[7]
f35,4,3,Nw_60.MX_4.app[3],10,12,Nw_60.MX_10.app[12]
f36,3,11,Nw_60.MX_3.app[11],12,3,Nw_60.MX_12.app[3]
f37,2,5,Nw_60.MX_2.app[5],8,5,Nw_60.MX_8.app[5]
f38,2,6,Nw_60.MX_2.app[6],9,1,Nw_60.MX_9.app[1]
