flow,src,snd_app_id,snd_module,dst,recv_app_id,recv_module
f0,12,0,Nw_98.MX_12.app[0],13,0,Nw_98.MX_13.app[0]
f1,3,0,Nw_98.MX_3.app[0],11,0,Nw_98.MX_11.app[0]
f2,10,0,Nw_98.MX_10.app[0],13,1,Nw_98.MX_13.app[1]
f3,10,1,Nw_98.MX_10.app[1],13,2,Nw_98.MX_13.app[2]
f4,3,1,Nw_98.MX_3.app[1],13,3,Nw_98.MX_13.app[3]
f5,12,1,Nw_98.MX_12.app[1],13,4,Nw_98.MX_13.app[4]
f6,10,2,Nw_98.MX_10.app[2],13,5,Nw_98.MX_13.app[5]
f7,10,3,Nw_98.MX_10.app[3],13,6,Nw_98.MX_13.app[6]
f8,4,0,Nw_98.MX_4.app[0],7,3,Nw_98.MX_7.app[3]
f9,5,0,Nw_98.MX_5.app[0],13,7,Nw_98.MX_13.app[7]
f10,12,2,Nw_98.MX_12.app[2],13,8,Nw_98.MX_13.app[8]
f11,8,0,Nw_98.MX_8.app[0],10,4,Nw_98.MX_10.app[4]
f12,6,0,Nw_98.MX_6.app[0],9,0,Nw_98.MX_9.app[0]
f13,1,0,Nw_98.MX_1.app[0],4,4,Nw_98.MX_4.app[4]
f14,7,0,Nw_98.MX_7.app[0],13,9,Nw_98.MX_13.app[9]
f15,8,1,Nw_98.MX_8.app[1],9,1,Nw_98.MX_9.app[1]
f16,3,2,Nw_98.MX_3.app[2],13,10,Nw_98.MX_13.app[10]
f17,1,1,Nw_98.MX_1.app[1],6,2,Nw_98.MX_6.app[2]
f18,2,0,Nw_98.MX_2.app[0],12,3,Nw_98.MX_12.app[3]
f19,5,1,Nw_98.MX_5.app[1],12,4,Nw_98.MX_12.app[4]
f20,4,1,Nw_98.MX_4.app[1],7,4,Nw_98.MX_7.app[4]
f21,6,1,Nw_98.MX_6.app[1],13,11,Nw_98.MX_13.app[11]
f22,5,2,Nw_98.MX_5.app[2],13,12,Nw_98.MX_13.app[12]
f23,3,3,Nw_98.MX_3.app[3],12,5,Nw_98.MX_12.app[5]
f24,7,1,Nw_98.MX_7.app[1],13,13,Nw_98.MX_13.app[13]
f25,7,2,Nw_98.MX_7.app[2],13,14,Nw_98.MX_13.app[14]
f26,4,2,Nw_98.MX_4.app[2],8,3,Nw_98.MX_8.app[3]
f27,8,2,Nw_98.MX_8.app[2],13,15,Nw_98.MX_13.app[15]
f28,4,3,Nw_98.MX_4.app[3],8,4,Nw_98.MX_8.app[4]
f29,1,2,Nw_98.MX_1.app[2],2,1,Nw_98.MX_2.app[1]
