flow,src,snd_app_id,snd_module,dst,recv_app_id,recv_module
f0,3,0,Nw_82.MX_3.app[0],7,4,Nw_82.MX_7.app[4]
f1,9,0,Nw_82.MX_9.app[0],10,0,Nw_82.MX_10.app[0]
f2,9,1,Nw_82.MX_9.app[1],10,1,Nw_82.MX_10.app[1]
f3,7,0,Nw_82.MX_7.app[0],9,9,Nw_82.MX_9.app[9]
f4,4,0,Nw_82.MX_4.app[0],7,5,Nw_82.MX_7.app[5]
f5,9,2,Nw_82.MX_9.app[2],10,2,Nw_82.MX_10.app[2]
f6,1,0,Nw_82.MX_1.app[0],9,10,Nw_82.MX_9.app[10]
f7,7,1,Nw_82.MX_7.app[1],10,3,Nw_82.MX_10.app[3]
f8,9,3,Nw_82.MX_9.app[3],10,4,Nw_82.MX_10.app[4]
f9,8,0,Nw_82.MX_8.app[0],10,5,Nw_82.MX_10.app[5]
f10,5,0,Nw_82.MX_5.app[0],6,2,Nw_82.MX_6.app[2]
f11,5,1,Nw_82.MX_5.app[1],8,4,Nw_82.MX_8.app[4]
f12,7,2,Nw_82.MX_7.app[2],10,6,Nw_82.MX_10.app[6]
f13,3,1,Nw_82.MX_3.app[1],10,7,Nw_82.MX_10.app[7]
f14,9,4,Nw_82.MX_9.app[4],10,8,Nw_82.MX_10.app[8]
f15,5,2,Nw_82.MX_5.app[2],10,9,Nw_82.MX_10.app[9]
f16,5,3,Nw_82.MX_5.app[3],6,3,Nw_82.MX_6.app[3]
f17,9,5,Nw_82.MX_9.app[5],10,10,Nw_82.MX_10.app[10]
f18,9,6,Nw_82.MX_9.app[6],10,11,Nw_82.MX_10.app[11]
f19,1,1,Nw_82.MX_1.app[1],10,12,Nw_82.MX_10.app[12]
f20,2,0,Nw_82.MX_2.app[0],10,13,Nw_82.MX_10.app[13]
f21,6,0,Nw_82.MX_6.app[0],8,5,Nw_82.MX_8.app[5]
f22,8,1,Nw_82.MX_8.app[1],10,14,Nw_82.MX_10.app[14]
f23,1,2,Nw_82.MX_1.app[2],5,6,Nw_82.MX_5.app[6]
f24,6,1,Nw_82.MX_6.app[1],8,6,Nw_82.MX_8.app[6]
f25,3,2,Nw_82.MX_3.app[2],4,4,Nw_82.MX_4.app[4]
f26,2,1,Nw_82.MX_2.app[1],4,5,Nw_82.MX_4.app[5]
f27,4,1,Nw_82.MX_4.app[1],10,15,Nw_82.MX_10.app[15]
f28,5,4,Nw_82.MX_5.app[4],9,11,Nw_82.MX_9.app[11]
f29,1,3,Nw_82.MX_1.app[3],9,12,Nw_82.MX_9.app[12]
f30,5,5,Nw_82.MX_5.app[5],6,4,Nw_82.MX_6.app[4]
f31,2,2,Nw_82.MX_2.app[2],6,5,Nw_82.MX_6.app[5]
f32,9,7,Nw_82.MX_9.app[7],10,16,Nw_82.MX_10.app[16]
f33,8,2,Nw_82.MX_8.app[2],10,17,Nw_82.MX_10.app[17]
f34,4,2,Nw_82.MX_4.app[2],6,6,Nw_82.MX_6.app[6]
f35,8,3,Nw_82.MX_8.app[3],10,18,Nw_82.MX_10.app[18]
f36,4,3,Nw_82.MX_4.app[3],10,19,Nw_82.MX_10.app[19]
f37,9,8,Nw_82.MX_9.app[8],10,20,Nw_82.MX_10.app[20]
f38,7,3,Nw_82.MX_7.app[3],10,21,Nw_82.MX_10.app[21]
