flow,src,snd_app_id,snd_module,dst,recv_app_id,recv_module
f0,6,0,Nw_38.MX_6.app[0],9,1,Nw_38.MX_9.app[1]
f1,11,0,Nw_38.MX_11.app[0],12,0,Nw_38.MX_12.app[0]
f2,2,0,Nw_38.MX_2.app[0],9,2,Nw_38.MX_9.app[2]
f3,4,0,Nw_38.MX_4.app[0],6,6,Nw_38.MX_6.app[6]
f4,10,0,Nw_38.MX_10.app[0],12,1,Nw_38.MX_12.app[1]
f5,9,0,Nw_38.MX_9.app[0],12,2,Nw_38.MX_12.app[2]
f6,6,1,Nw_38.MX_6.app[1],9,3,Nw_38.MX_9.app[3]
f7,4,1,Nw_38.MX_4.app[1],9,4,Nw_38.MX_9.app[4]
f8,3,0,Nw_38.MX_3.app[0],7,0,Nw_38.MX_7.app[0]
f9,5,0,Nw_38.MX_5.app[0],12,3,Nw_38.MX_12.app[3]
f10,5,1,Nw_38.MX_5.app[1],9,5,Nw_38.MX_9.app[5]
f11,6,2,Nw_38.MX_6.app[2],12,4,Nw_38.MX_12.app[4]
f12,6,3,Nw_38.MX_6.app[3],11,4,Nw_38.MX_11.app[4]
f13,4,2,Nw_38.MX_4.app[2],6,7,Nw_38.MX_6.app[7]
f14,2,1,Nw_38.MX_2.app[1],3,3,Nw_38.MX_3.app[3]
f15,4,3,Nw_38.MX_4.app[3],12,5,Nw_38.MX_12.app[5]
f16,11,1,Nw_38.MX_11.app[1],12,6,Nw_38.MX_12.app[6]
f17,6,4,Nw_38.MX_6.app[4],12,7,Nw_38.MX_12.app[7]
f18,4,4,Nw_38.MX_4.app[4],12,8,Nw_38.MX_12.app[8]
f19,11,2,Nw_38.MX_11.app[2],12,9,Nw_38.MX_12.app[9]
f20,6,5,Nw_38.MX_6.app[5],12,10,Nw_38.MX_12.app[10]
f21,5,2,Nw_38.MX_5.app[2],12,11,Nw_38.MX_12.app[11]
f22,2,2,Nw_38.MX_2.app[2],5,3,Nw_38.MX_5.app[3]
f23,11,3,Nw_38.MX_11.app[3],12,12,Nw_38.MX_12.app[12]
f24,3,1,Nw_38.MX_3.app[1],8,0,Nw_38.MX_8.app[0]
f25,3,2,Nw_38.MX_3.app[2],7,1,Nw_38.MX_7.app[1]
