flow,src,snd_app_id,snd_module,dst,recv_app_id,recv_module
f0,1,0,Nw_11.MX_1.app[0],8,0,Nw_11.MX_8.app[0]
f1,2,0,Nw_11.MX_2.app[0],13,0,Nw_11.MX_13.app[0]
f2,1,1,Nw_11.MX_1.app[1],11,0,Nw_11.MX_11.app[0]
f3,10,0,Nw_11.MX_10.app[0],13,1,Nw_11.MX_13.app[1]
f4,4,0,Nw_11.MX_4.app[0],7,0,Nw_11.MX_7.app[0]
f5,1,2,Nw_11.MX_1.app[2],11,1,Nw_11.MX_11.app[1]
f6,1,3,Nw_11.MX_1.app[3],7,1,Nw_11.MX_7.app[1]
f7,10,1,Nw_11.MX_10.app[1],14,0,Nw_11.MX_14.app[0]
f8,4,1,Nw_11.MX_4.app[1],10,6,Nw_11.MX_10.app[6]
f9,2,1,Nw_11.MX_2.app[1],10,7,Nw_11.MX_10.app[7]
f10,4,2,Nw_11.MX_4.app[2],7,2,Nw_11.MX_7.app[2]
f11,5,0,Nw_11.MX_5.app[0],7,3,Nw_11.MX_7.app[3]
f12,5,1,Nw_11.MX_5.app[1],7,4,Nw_11.MX_7.app[4]
f13,1,4,Nw_11.MX_1.app[4],11,2,Nw_11.MX_11.app[2]
f14,10,2,Nw_11.MX_10.app[2],13,2,Nw_11.MX_13.app[2]
f15,5,2,Nw_11.MX_5.app[2],7,5,Nw_11.MX_7.app[5]
f16,1,5,Nw_11.MX_1.app[5],11,3,Nw_11.MX_11.app[3]
f17,1,6,Nw_11.MX_1.app[6],11,4,Nw_11.MX_11.app[4]
f18,1,7,Nw_11.MX_1.app[7],11,5,Nw_11.MX_11.app[5]
f19,10,3,Nw_11.MX_10.app[3],14,1,Nw_11.MX_14.app[1]
f20,2,2,Nw_11.MX_2.app[2],10,8,Nw_11.MX_10.app[8]
f21,2,3,Nw_11.MX_2.app[3],10,9,Nw_11.MX_10.app[9]
f22,10,4,Nw_11.MX_10.app[4],14,2,Nw_11.MX_14.app[2]
f23,3,0,Nw_11.MX_3.app[0],9,0,Nw_11.MX_9.app[0]
f24,5,3,Nw_11.MX_5.app[3],7,6,Nw_11.MX_7.app[6]
f25,2,4,Nw_11.MX_2.app[4],9,1,Nw_11.MX_9.app[1]
f26,4,3,Nw_11.MX_4.app[3],13,3,Nw_11.MX_13.app[3]
f27,4,4,Nw_11.MX_4.app[4],8,1,Nw_11.MX_8.app[1]
f28,1,8,Nw_11.MX_1.app[8],11,6,Nw_11.MX_11.app[6]
f29,1,9,Nw_11.MX_1.app[9],8,2,Nw_11.MX_8.app[2]
f30,10,5,Nw_11.MX_10.app[5],14,3,Nw_11.MX_14.app[3]
f31,4,5,Nw_11.MX_4.app[5],14,4,Nw_11.MX_14.app[4]
f32,2,5,Nw_11.MX_2.app[5],10,10,Nw_11.MX_10.app[10]
f33,5,4,Nw_11.MX_5.app[4],7,7,Nw_11.MX_7.app[7]
f34,5,5,Nw_11.MX_5.app[5],7,8,Nw_11.MX_7.app[8]
f35,2,6,Nw_11.MX_2.app[6],8,3,Nw_11.MX_8.app[3]
f36,2,7,Nw_11.MX_2.app[7],10,11,Nw_11.MX_10.app[11]
