flow,src,snd_app_id,snd_module,dst,recv_app_id,recv_module
f0,5,0,Nw_23.MX_5.app[0],10,0,Nw_23.MX_10.app[0]
f1,1,0,Nw_23.MX_1.app[0],10,1,Nw_23.MX_10.app[1]
f2,1,1,Nw_23.MX_1.app[1],7,0,Nw_23.MX_7.app[0]
f3,2,0,Nw_23.MX_2.app[0],10,2,Nw_23.MX_10.app[2]
f4,2,1,Nw_23.MX_2.app[1],10,3,Nw_23.MX_10.app[3]
f5,1,2,Nw_23.MX_1.app[2],10,4,Nw_23.MX_10.app[4]
f6,5,1,Nw_23.MX_5.app[1],10,5,Nw_23.MX_10.app[5]
f7,4,0,Nw_23.MX_4.app[0],9,0,Nw_23.MX_9.app[0]
f8,2,2,Nw_23.MX_2.app[2],10,6,Nw_23.MX_10.app[6]
f9,5,2,Nw_23.MX_5.app[2],8,0,Nw_23.MX_8.app[0]
f10,4,1,Nw_23.MX_4.app[1],9,1,Nw_23.MX_9.app[1]
f11,3,0,Nw_23.MX_3.app[0],10,7,Nw_23.MX_10.app[7]
f12,2,3,Nw_23.MX_2.app[3],10,8,Nw_23.MX_10.app[8]
f13,1,3,Nw_23.MX_1.app[3],4,3,Nw_23.MX_4.app[3]
f14,6,0,Nw_23.MX_6.app[0],10,9,Nw_23.MX_10.app[9]
f15,4,2,Nw_23.MX_4.app[2],9,2,Nw_23.MX_9.app[2]
f16,6,1,Nw_23.MX_6.app[1],9,3,Nw_23.MX_9.app[3]
f17,3,1,Nw_23.MX_3.app[1],10,10,Nw_23.MX_10.app[10]
f18,5,3,Nw_23.MX_5.app[3],8,1,Nw_23.MX_8.app[1]
f19,6,2,Nw_23.MX_6.app[2],10,11,Nw_23.MX_10.app[11]
f20,6,3,Nw_23.MX_6.app[3],7,1,Nw_23.MX_7.app[1]
f21,3,2,Nw_23.MX_3.app[2],10,12,Nw_23.MX_10.app[12]
f22,5,4,Nw_23.MX_5.app[4],8,2,Nw_23.MX_8.app[2]
f23,3,3,Nw_23.MX_3.app[3],10,13,Nw_23.MX_10.app[13]
f24,6,4,Nw_23.MX_6.app[4],10,14,Nw_23.MX_10.app[14]
f25,2,4,Nw_23.MX_2.app[4],7,2,Nw_23.MX_7.app[2]
f26,6,5,Nw_23.MX_6.app[5],9,4,Nw_23.MX_9.app[4]
f27,6,6,Nw_23.MX_6.app[6],10,15,Nw_23.MX_10.app[15]
f28,1,4,Nw_23.MX_1.app[4],6,9,Nw_23.MX_6.app[9]
f29,6,7,Nw_23.MX_6.app[7],10,16,Nw_23.MX_10.app[16]
f30,5,5,Nw_23.MX_5.app[5],10,17,Nw_23.MX_10.app[17]
f31,2,5,Nw_23.MX_2.app[5],5,6,Nw_23.MX_5.app[6]
f32,1,5,Nw_23.MX_1.app[5],3,4,Nw_23.MX_3.app[4]
f33,2,6,Nw_23.MX_2.app[6],6,10,Nw_23.MX_6.app[10]
f34,6,8,Nw_23.MX_6.app[8],10,18,Nw_23.MX_10.app[18]
