flow,src,snd_app_id,snd_module,dst,recv_app_id,recv_module
f0,3,0,Nw_19.MX_3.app[0],6,0,Nw_19.MX_6.app[0]
f1,5,0,Nw_19.MX_5.app[0],10,0,Nw_19.MX_10.app[0]
f2,3,1,Nw_19.MX_3.app[1],6,1,Nw_19.MX_6.app[1]
f3,5,1,Nw_19.MX_5.app[1],10,1,Nw_19.MX_10.app[1]
f4,1,0,Nw_19.MX_1.app[0],10,2,Nw_19.MX_10.app[2]
f5,2,0,Nw_19.MX_2.app[0],6,2,Nw_19.MX_6.app[2]
f6,2,1,Nw_19.MX_2.app[1],9,0,Nw_19.MX_9.app[0]
f7,5,2,Nw_19.MX_5.app[2],9,1,Nw_19.MX_9.app[1]
f8,3,2,Nw_19.MX_3.app[2],10,3,Nw_19.MX_10.app[3]
f9,1,1,Nw_19.MX_1.app[1],10,4,Nw_19.MX_10.app[4]
f10,4,0,Nw_19.MX_4.app[0],9,2,Nw_19.MX_9.app[2]
f11,5,3,Nw_19.MX_5.app[3],9,3,Nw_19.MX_9.app[3]
f12,3,3,Nw_19.MX_3.app[3],6,3,Nw_19.MX_6.app[3]
f13,5,4,Nw_19.MX_5.app[4],6,4,Nw_19.MX_6.app[4]
f14,5,5,Nw_19.MX_5.app[5],8,0,Nw_19.MX_8.app[0]
f15,1,2,Nw_19.MX_1.app[2],10,5,Nw_19.MX_10.app[5]
f16,3,4,Nw_19.MX_3.app[4],6,5,Nw_19.MX_6.app[5]
f17,3,5,Nw_19.MX_3.app[5],6,6,Nw_19.MX_6.app[6]
f18,5,6,Nw_19.MX_5.app[6],6,7,Nw_19.MX_6.app[7]
f19,5,7,Nw_19.MX_5.app[7],6,8,Nw_19.MX_6.app[8]
f20,1,3,Nw_19.MX_1.app[3],10,6,Nw_19.MX_10.app[6]
f21,2,2,Nw_19.MX_2.app[2],10,7,Nw_19.MX_10.app[7]
f22,2,3,Nw_19.MX_2.app[3],6,9,Nw_19.MX_6.app[9]
f23,1,4,Nw_19.MX_1.app[4],7,0,Nw_19.MX_7.app[0]
f24,3,6,Nw_19.MX_3.app[6],10,8,Nw_19.MX_10.app[8]
f25,5,8,Nw_19.MX_5.app[8],6,10,Nw_19.MX_6.app[10]
f26,3,7,Nw_19.MX_3.app[7],6,11,Nw_19.MX_6.app[11]
f27,4,1,Nw_19.MX_4.app[1],9,4,Nw_19.MX_9.app[4]
f28,5,9,Nw_19.MX_5.app[9],6,12,Nw_19.MX_6.app[12]
f29,3,8,Nw_19.MX_3.app[8],10,9,Nw_19.MX_10.app[9]
f30,4,2,Nw_19.MX_4.app[2],9,5,Nw_19.MX_9.app[5]
f31,1,5,Nw_19.MX_1.app[5],10,10,Nw_19.MX_10.app[10]
