flow,src,snd_app_id,snd_module,dst,recv_app_id,recv_module
f0,1,0,Nw_91.MX_1.app[0],13,0,Nw_91.MX_13.app[0]
f1,1,1,Nw_91.MX_1.app[1],4,0,Nw_91.MX_4.app[0]
f2,1,2,Nw_91.MX_1.app[2],13,1,Nw_91.MX_13.app[1]
f3,1,3,Nw_91.MX_1.app[3],13,2,Nw_91.MX_13.app[2]
f4,2,0,Nw_91.MX_2.app[0],8,0,Nw_91.MX_8.app[0]
f5,2,1,Nw_91.MX_2.app[1],12,0,Nw_91.MX_12.app[0]
f6,2,2,Nw_91.MX_2.app[2],4,1,Nw_91.MX_4.app[1]
f7,1,4,Nw_91.MX_1.app[4],12,1,Nw_91.MX_12.app[1]
f8,2,3,Nw_91.MX_2.app[3],6,0,Nw_91.MX_6.app[0]
f9,1,5,Nw_91.MX_1.app[5],13,3,Nw_91.MX_13.app[3]
f10,2,4,Nw_91.MX_2.app[4],13,4,Nw_91.MX_13.app[4]
f11,3,0,Nw_91.MX_3.app[0],10,0,Nw_91.MX_10.app[0]
f12,3,1,Nw_91.MX_3.app[1],11,0,Nw_91.MX_11.app[0]
f13,1,6,Nw_91.MX_1.app[6],5,0,Nw_91.MX_5.app[0]
f14,3,2,Nw_91.MX_3.app[2],8,1,Nw_91.MX_8.app[1]
f15,1,7,Nw_91.MX_1.app[7],12,2,Nw_91.MX_12.app[2]
f16,1,8,Nw_91.MX_1.app[8],6,1,Nw_91.MX_6.app[1]
f17,1,9,Nw_91.MX_1.app[9],7,0,Nw_91.MX_7.app[0]
f18,1,10,Nw_91.MX_1.app[10],9,0,Nw_91.MX_9.app[0]
f19,1,11,Nw_91.MX_1.app[11],7,1,Nw_91.MX_7.app[1]
f20,1,12,Nw_91.MX_1.app[12],6,2,Nw_91.MX_6.app[2]
f21,3,3,Nw_91.MX_3.app[3],12,3,Nw_91.MX_12.app[3]
f22,3,4,Nw_91.MX_3.app[4],10,1,Nw_91.MX_10.app[1]
f23,3,5,Nw_91.MX_3.app[5],5,1,Nw_91.MX_5.app[1]
f24,2,5,Nw_91.MX_2.app[5],5,2,Nw_91.MX_5.app[2]
f25,2,6,Nw_91.MX_2.app[6],10,2,Nw_91.MX_10.app[2]
f26,3,6,Nw_91.MX_3.app[6],6,3,Nw_91.MX_6.app[3]
f27,2,7,Nw_91.MX_2.app[7],4,2,Nw_91.MX_4.app[2]
f28,1,13,Nw_91.MX_1.app[13],13,5,Nw_91.MX_13.app[5]
f29,1,14,Nw_91.MX_1.app[14],10,3,Nw_91.MX_10.app[3]
f30,3,7,Nw_91.MX_3.app[7],8,2,Nw_91.MX_8.app[2]
f31,2,8,Nw_91.MX_2.app[8],13,6,Nw_91.MX_13.app[6]
