flow,src,snd_app_id,snd_module,dst,recv_app_id,recv_module
f0,8,0,Nw_61.MX_8.app[0],10,0,Nw_61.MX_10.app[0]
f1,1,0,Nw_61.MX_1.app[0],9,3,Nw_61.MX_9.app[3]
f2,1,1,Nw_61.MX_1.app[1],10,1,Nw_61.MX_10.app[1]
f3,8,1,Nw_61.MX_8.app[1],10,2,Nw_61.MX_10.app[2]
f4,2,0,Nw_61.MX_2.app[0],6,3,Nw_61.MX_6.app[3]
f5,8,2,Nw_61.MX_8.app[2],10,3,Nw_61.MX_10.app[3]
f6,4,0,Nw_61.MX_4.app[0],10,4,Nw_61.MX_10.app[4]
f7,7,0,Nw_61.MX_7.app[0],10,5,Nw_61.MX_10.app[5]
f8,2,1,Nw_61.MX_2.app[1],10,6,Nw_61.MX_10.app[6]
f9,7,1,Nw_61.MX_7.app[1],10,7,Nw_61.MX_10.app[7]
f10,6,0,Nw_61.MX_6.app[0],10,8,Nw_61.MX_10.app[8]
f11,3,0,Nw_61.MX_3.app[0],8,5,Nw_61.MX_8.app[5]
f12,3,1,Nw_61.MX_3.app[1],10,9,Nw_61.MX_10.app[9]
f13,8,3,Nw_61.MX_8.app[3],10,10,Nw_61.MX_10.app[10]
f14,9,0,Nw_61.MX_9.app[0],10,11,Nw_61.MX_10.app[11]
f15,1,2,Nw_61.MX_1.app[2],6,4,Nw_61.MX_6.app[4]
f16,9,1,Nw_61.MX_9.app[1],10,12,Nw_61.MX_10.app[12]
f17,2,2,Nw_61.MX_2.app[2],9,4,Nw_61.MX_9.app[4]
f18,6,1,Nw_61.MX_6.app[1],10,13,Nw_61.MX_10.app[13]
f19,3,2,Nw_61.MX_3.app[2],10,14,Nw_61.MX_10.app[14]
f20,1,3,Nw_61.MX_1.app[3],4,1,Nw_61.MX_4.app[1]
f21,7,2,Nw_61.MX_7.app[2],10,15,Nw_61.MX_10.app[15]
f22,9,2,Nw_61.MX_9.app[2],10,16,Nw_61.MX_10.app[16]
f23,6,2,Nw_61.MX_6.app[2],10,17,Nw_61.MX_10.app[17]
f24,2,3,Nw_61.MX_2.app[3],6,5,Nw_61.MX_6.app[5]
f25,2,4,Nw_61.MX_2.app[4],9,5,Nw_61.MX_9.app[5]
f26,8,4,Nw_61.MX_8.app[4],10,18,Nw_61.MX_10.app[18]
