flow,src,snd_app_id,snd_module,dst,recv_app_id,recv_module
f0,1,0,Nw_48.MX_1.app[0],8,2,Nw_48.MX_8.app[2]
f1,3,0,Nw_48.MX_3.app[0],12,0,Nw_48.MX_12.app[0]
f2,1,1,Nw_48.MX_1.app[1],5,4,Nw_48.MX_5.app[4]
f3,3,1,Nw_48.MX_3.app[1],12,1,Nw_48.MX_12.app[1]
f4,5,0,Nw_48.MX_5.app[0],12,2,Nw_48.MX_12.app[2]
f5,5,1,Nw_48.MX_5.app[1],12,3,Nw_48.MX_12.app[3]
f6,1,2,Nw_48.MX_1.app[2],4,1,Nw_48.MX_4.app[1]
f7,7,0,Nw_48.MX_7.app[0],12,4,Nw_48.MX_12.app[4]
f8,2,0,Nw_48.MX_2.app[0],12,5,Nw_48.MX_12.app[5]
f9,5,2,Nw_48.MX_5.app[2],12,6,Nw_48.MX_12.app[6]
f10,3,2,Nw_48.MX_3.app[2],12,7,Nw_48.MX_12.app[7]
f11,7,1,Nw_48.MX_7.app[1],12,8,Nw_48.MX_12.app[8]
f12,1,3,Nw_48.MX_1.app[3],4,2,Nw_48.MX_4.app[2]
f13,7,2,Nw_48.MX_7.app[2],12,9,Nw_48.MX_12.app[9]
f14,3,3,Nw_48.MX_3.app[3],12,10,Nw_48.MX_12.app[10]
f15,4,0,Nw_48.MX_4.app[0],11,0,Nw_48.MX_11.app[0]
f16,8,0,Nw_48.MX_8.app[0],12,11,Nw_48.MX_12.app[11]
f17,3,4,Nw_48.MX_3.app[4],5,5,Nw_48.MX_5.app[5]
f18,3,5,Nw_48.MX_3.app[5],6,0,Nw_48.MX_6.app[0]
f19,3,6,Nw_48.MX_3.app[6],11,1,Nw_48.MX_11.app[1]
f20,7,3,Nw_48.MX_7.app[3],11,2,Nw_48.MX_11.app[2]
f21,5,3,Nw_48.MX_5.app[3],11,3,Nw_48.MX_11.app[3]
f22,7,4,Nw_48.MX_7.app[4],12,12,Nw_48.MX_12.app[12]
f23,7,5,Nw_48.MX_7.app[5],8,3,Nw_48.MX_8.app[3]
f24,8,1,Nw_48.MX_8.app[1],12,13,Nw_48.MX_12.app[13]
