flow,src,snd_app_id,snd_module,dst,recv_app_id,recv_module
f0,4,0,Nw_63.MX_4.app[0],5,1,Nw_63.MX_5.app[1]
f1,8,0,Nw_63.MX_8.app[0],10,0,Nw_63.MX_10.app[0]
f2,1,0,Nw_63.MX_1.app[0],2,5,Nw_63.MX_2.app[5]
f3,9,0,Nw_63.MX_9.app[0],10,1,Nw_63.MX_10.app[1]
f4,3,0,Nw_63.MX_3.app[0],10,2,Nw_63.MX_10.app[2]
f5,8,1,Nw_63.MX_8.app[1],10,3,Nw_63.MX_10.app[3]
f6,9,1,Nw_63.MX_9.app[1],10,4,Nw_63.MX_10.app[4]
f7,2,0,Nw_63.MX_2.app[0],5,2,Nw_63.MX_5.app[2]
f8,2,1,Nw_63.MX_2.app[1],5,3,Nw_63.MX_5.app[3]
f9,8,2,Nw_63.MX_8.app[2],10,5,Nw_63.MX_10.app[5]
f10,2,2,Nw_63.MX_2.app[2],3,4,Nw_63.MX_3.app[4]
f11,1,1,Nw_63.MX_1.app[1],10,6,Nw_63.MX_10.app[6]
f12,2,3,Nw_63.MX_2.app[3],10,7,Nw_63.MX_10.app[7]
f13,4,1,Nw_63.MX_4.app[1],7,0,Nw_63.MX_7.app[0]
f14,3,1,Nw_63.MX_3.app[1],5,4,Nw_63.MX_5.app[4]
f15,9,2,Nw_63.MX_9.app[2],10,8,Nw_63.MX_10.app[8]
f16,2,4,Nw_63.MX_2.app[4],3,5,Nw_63.MX_3.app[5]
f17,6,0,Nw_63.MX_6.app[0],10,9,Nw_63.MX_10.app[9]
f18,8,3,Nw_63.MX_8.app[3],10,10,Nw_63.MX_10.app[10]
f19,1,2,Nw_63.MX_1.app[2],6,1,Nw_63.MX_6.app[1]
f20,3,2,Nw_63.MX_3.app[2],10,11,Nw_63.MX_10.app[11]
f21,1,3,Nw_63.MX_1.app[3],8,5,Nw_63.MX_8.app[5]
f22,1,4,Nw_63.MX_1.app[4],5,5,Nw_63.MX_5.app[5]
f23,4,2,Nw_63.MX_4.app[2],7,1,Nw_63.MX_7.app[1]
f24,8,4,Nw_63.MX_8.app[4],10,12,Nw_63.MX_10.app[12]
f25,4,3,Nw_63.MX_4.app[3],9,3,Nw_63.MX_9.app[3]
f26,3,3,Nw_63.MX_3.app[3],9,4,Nw_63.MX_9.app[4]
f27,5,0,Nw_63.MX_5.app[0],10,13,Nw_63.MX_10.app[13]
