flow,src,snd_app_id,snd_module,dst,recv_app_id,recv_module
f0,7,0,Nw_99.MX_7.app[0],12,0,Nw_99.MX_12.app[0]
f1,9,0,Nw_99.MX_9.app[0],10,5,Nw_99.MX_10.app[5]
f2,10,0,Nw_99.MX_10.app[0],12,1,Nw_99.MX_12.app[1]
f3,1,0,Nw_99.MX_1.app[0],7,3,Nw_99.MX_7.app[3]
f4,4,0,Nw_99.MX_4.app[0],6,4,Nw_99.MX_6.app[4]
f5,11,0,Nw_99.MX_11.app[0],12,2,Nw_99.MX_12.app[2]
f6,4,1,Nw_99.MX_4.app[1],11,1,Nw_99.MX_11.app[1]
f7,2,0,Nw_99.MX_2.app[0],9,8,Nw_99.MX_9.app[8]
f8,4,2,Nw_99.MX_4.app[2],10,6,Nw_99.MX_10.app[6]
f9,9,1,Nw_99.MX_9.app[1],12,3,Nw_99.MX_12.app[3]
f10,9,2,Nw_99.MX_9.app[2],12,4,Nw_99.MX_12.app[4]
f11,9,3,Nw_99.MX_9.app[3],12,5,Nw_99.MX_12.app[5]
f12,6,0,Nw_99.MX_6.app[0],12,6,Nw_99.MX_12.app[6]
f13,7,1,Nw_99.MX_7.app[1],12,7,Nw_99.MX_12.app[7]
f14,9,4,Nw_99.MX_9.app[4],12,8,Nw_99.MX_12.app[8]
f15,10,1,Nw_99.MX_10.app[1],12,9,Nw_99.MX_12.app[9]
f16,6,1,Nw_99.MX_6.app[1],12,10,Nw_99.MX_12.app[10]
f17,8,0,Nw_99.MX_8.app[0],12,11,Nw_99.MX_12.app[11]
f18,9,5,Nw_99.MX_9.app[5],12,12,Nw_99.MX_12.app[12]
f19,10,2,Nw_99.MX_10.app[2],12,13,Nw_99.MX_12.app[13]
f20,3,0,Nw_99.MX_3.app[0],4,4,Nw_99.MX_4.app[4]
f21,10,3,Nw_99.MX_10.app[3],12,14,Nw_99.MX_12.app[14]
f22,9,6,Nw_99.MX_9.app[6],12,15,Nw_99.MX_12.app[15]
f23,1,1,Nw_99.MX_1.app[1],11,2,Nw_99.MX_11.app[2]
f24,8,1,Nw_99.MX_8.app[1],12,16,Nw_99.MX_12.app[16]
f25,3,1,Nw_99.MX_3.app[1],6,5,Nw_99.MX_6.app[5]
f26,1,2,Nw_99.MX_1.app[2],3,3,Nw_99.MX_3.app[3]
f27,3,2,Nw_99.MX_3.app[2],12,17,Nw_99.MX_12.app[17]
f28,6,2,Nw_99.MX_6.app[2],10,7,Nw_99.MX_10.app[7]
f29,4,3,Nw_99.MX_4.app[3],9,9,Nw_99.MX_9.app[9]
f30,6,3,Nw_99.MX_6.app[3],12,18,Nw_99.MX_12.app[18]
f31,5,0,Nw_99.MX_5.app[0],12,19,Nw_99.MX_12.app[19]
f32,10,4,Nw_99.MX_10.app[4],12,20,Nw_99.MX_12.app[20]
f33,9,7,Nw_99.MX_9.app[7],12,21,Nw_99.MX_12.app[21]
f34,7,2,Nw_99.MX_7.app[2],10,8,Nw_99.MX_10.app[8]
f35,2,1,Nw_99.MX_2.app[1],12,22,Nw_99.MX_12.app[22]
