flow,src,snd_app_id,snd_module,dst,recv_app_id,recv_module
f0,1,0,Nw_50.MX_1.app[0],10,4,Nw_50.MX_10.app[4]
f1,10,0,Nw_50.MX_10.app[0],15,0,Nw_50.MX_15.app[0]
f2,13,0,Nw_50.MX_13.app[0],15,1,Nw_50.MX_15.app[1]
f3,2,0,Nw_50.MX_2.app[0],15,2,Nw_50.MX_15.app[2]
f4,11,0,Nw_50.MX_11.app[0],15,3,Nw_50.MX_15.app[3]
f5,11,1,Nw_50.MX_11.app[1],15,4,Nw_50.MX_15.app[4]
f6,1,1,Nw_50.MX_1.app[1],12,4,Nw_50.MX_12.app[4]
f7,11,2,Nw_50.MX_11.app[2],14,0,Nw_50.MX_14.app[0]
f8,12,0,Nw_50.MX_12.app[0],15,5,Nw_50.MX_15.app[5]
f9,2,1,Nw_50.MX_2.app[1],8,0,Nw_50.MX_8.app[0]
f10,1,2,Nw_50.MX_1.app[2],9,1,Nw_50.MX_9.app[1]
f11,9,0,Nw_50.MX_9.app[0],11,4,Nw_50.MX_11.app[4]
f12,12,1,Nw_50.MX_12.app[1],15,6,Nw_50.MX_15.app[6]
f13,2,2,Nw_50.MX_2.app[2],15,7,Nw_50.MX_15.app[7]
f14,1,3,Nw_50.MX_1.app[3],14,1,Nw_50.MX_14.app[1]
f15,10,1,Nw_50.MX_10.app[1],15,8,Nw_50.MX_15.app[8]
f16,11,3,Nw_50.MX_11.app[3],15,9,Nw_50.MX_15.app[9]
f17,13,1,Nw_50.MX_13.app[1],15,10,Nw_50.MX_15.app[10]
f18,7,0,Nw_50.MX_7.app[0],14,2,Nw_50.MX_14.app[2]
f19,10,2,Nw_50.MX_10.app[2],15,11,Nw_50.MX_15.app[11]
f20,5,0,Nw_50.MX_5.app[0],12,5,Nw_50.MX_12.app[5]
f21,4,0,Nw_50.MX_4.app[0],15,12,Nw_50.MX_15.app[12]
f22,2,3,Nw_50.MX_2.app[3],14,3,Nw_50.MX_14.app[3]
f23,5,1,Nw_50.MX_5.app[1],13,2,Nw_50.MX_13.app[2]
f24,7,1,Nw_50.MX_7.app[1],15,13,Nw_50.MX_15.app[13]
f25,4,1,Nw_50.MX_4.app[1],8,1,Nw_50.MX_8.app[1]
f26,2,4,Nw_50.MX_2.app[4],8,2,Nw_50.MX_8.app[2]
f27,7,2,Nw_50.MX_7.app[2],15,14,Nw_50.MX_15.app[14]
f28,12,2,Nw_50.MX_12.app[2],15,15,Nw_50.MX_15.app[15]
f29,6,0,Nw_50.MX_6.app[0],13,3,Nw_50.MX_13.app[3]
f30,6,1,Nw_50.MX_6.app[1],11,5,Nw_50.MX_11.app[5]
f31,2,5,Nw_50.MX_2.app[5],8,3,Nw_50.MX_8.app[3]
f32,2,6,Nw_50.MX_2.app[6],8,4,Nw_50.MX_8.app[4]
f33,12,3,Nw_50.MX_12.app[3],15,16,Nw_50.MX_15.app[16]
f34,10,3,Nw_50.MX_10.app[3],13,4,Nw_50.MX_13.app[4]
f35,3,0,Nw_50.MX_3.app[0],12,6,Nw_50.MX_12.app[6]
f36,5,2,Nw_50.MX_5.app[2],15,17,Nw_50.MX_15.app[17]
f37,2,7,Nw_50.MX_2.app[7],8,5,Nw_50.MX_8.app[5]
f38,4,2,Nw_50.MX_4.app[2],15,18,Nw_50.MX_15.app[18]
f39,5,3,Nw_50.MX_5.app[3],15,19,Nw_50.MX_15.app[19]
f40,1,4,Nw_50.MX_1.app[4],10,5,Nw_50.MX_10.app[5]
f41,5,4,Nw_50.MX_5.app[4],9,2,Nw_50.MX_9.app[2]
f42,7,3,Nw_50.MX_7.app[3],15,20,Nw_50.MX_15.app[20]
