flow,src,snd_app_id,snd_module,dst,recv_app_id,recv_module
f0,7,0,Nw_55.MX_7.app[0],13,0,Nw_55.MX_13.app[0]
f1,7,1,Nw_55.MX_7.app[1],10,0,Nw_55.MX_10.app[0]
f2,9,0,Nw_55.MX_9.app[0],12,0,Nw_55.MX_12.app[0]
f3,1,0,Nw_55.MX_1.app[0],9,3,Nw_55.MX_9.app[3]
f4,6,0,Nw_55.MX_6.app[0],10,1,Nw_55.MX_10.app[1]
f5,2,0,Nw_55.MX_2.app[0],12,1,Nw_55.MX_12.app[1]
f6,9,1,Nw_55.MX_9.app[1],12,2,Nw_55.MX_12.app[2]
f7,6,1,Nw_55.MX_6.app[1],13,1,Nw_55.MX_13.app[1]
f8,2,1,Nw_55.MX_2.app[1],13,2,Nw_55.MX_13.app[2]
f9,9,2,Nw_55.MX_9.app[2],12,3,Nw_55.MX_12.app[3]
f10,2,2,Nw_55.MX_2.app[2],5,5,Nw_55.MX_5.app[5]
f11,6,2,Nw_55.MX_6.app[2],10,2,Nw_55.MX_10.app[2]
f12,5,0,Nw_55.MX_5.app[0],13,3,Nw_55.MX_13.app[3]
f13,5,1,Nw_55.MX_5.app[1],7,3,Nw_55.MX_7.app[3]
f14,5,2,Nw_55.MX_5.app[2],11,0,Nw_55.MX_11.app[0]
f15,8,0,Nw_55.MX_8.app[0],13,4,Nw_55.MX_13.app[4]
f16,5,3,Nw_55.MX_5.app[3],13,5,Nw_55.MX_13.app[5]
f17,5,4,Nw_55.MX_5.app[4],8,2,Nw_55.MX_8.app[2]
f18,6,3,Nw_55.MX_6.app[3],13,6,Nw_55.MX_13.app[6]
f19,2,3,Nw_55.MX_2.app[3],3,1,Nw_55.MX_3.app[1]
f20,7,2,Nw_55.MX_7.app[2],13,7,Nw_55.MX_13.app[7]
f21,6,4,Nw_55.MX_6.app[4],13,8,Nw_55.MX_13.app[8]
f22,3,0,Nw_55.MX_3.app[0],9,4,Nw_55.MX_9.app[4]
f23,4,0,Nw_55.MX_4.app[0],8,3,Nw_55.MX_8.app[3]
f24,4,1,Nw_55.MX_4.app[1],10,3,Nw_55.MX_10.app[3]
f25,8,1,Nw_55.MX_8.app[1],13,9,Nw_55.MX_13.app[9]
