flow,src,snd_app_id,snd_module,dst,recv_app_id,recv_module
f0,2,0,Nw_56.MX_2.app[0],4,6,Nw_56.MX_4.app[6]
f1,7,0,Nw_56.MX_7.app[0],10,0,Nw_56.MX_10.app[0]
f2,1,0,Nw_56.MX_1.app[0],8,6,Nw_56.MX_8.app[6]
f3,1,1,Nw_56.MX_1.app[1],6,5,Nw_56.MX_6.app[5]
f4,8,0,Nw_56.MX_8.app[0],12,0,Nw_56.MX_12.app[0]
f5,4,0,Nw_56.MX_4.app[0],11,0,Nw_56.MX_11.app[0]
f6,2,1,Nw_56.MX_2.app[1],13,0,Nw_56.MX_13.app[0]
f7,1,2,Nw_56.MX_1.app[2],13,1,Nw_56.MX_13.app[1]
f8,2,2,Nw_56.MX_2.app[2],3,2,Nw_56.MX_3.app[2]
f9,6,0,Nw_56.MX_6.app[0],13,2,Nw_56.MX_13.app[2]
f10,7,1,Nw_56.MX_7.app[1],9,0,Nw_56.MX_9.app[0]
f11,2,3,Nw_56.MX_2.app[3],13,3,Nw_56.MX_13.app[3]
f12,4,1,Nw_56.MX_4.app[1],13,4,Nw_56.MX_13.app[4]
f13,2,4,Nw_56.MX_2.app[4],4,7,Nw_56.MX_4.app[7]
f14,5,0,Nw_56.MX_5.app[0],9,1,Nw_56.MX_9.app[1]
f15,4,2,Nw_56.MX_4.app[2],11,1,Nw_56.MX_11.app[1]
f16,3,0,Nw_56.MX_3.app[0],9,2,Nw_56.MX_9.app[2]
f17,8,1,Nw_56.MX_8.app[1],13,5,Nw_56.MX_13.app[5]
f18,2,5,Nw_56.MX_2.app[5],9,3,Nw_56.MX_9.app[3]
f19,7,2,Nw_56.MX_7.app[2],13,6,Nw_56.MX_13.app[6]
f20,2,6,Nw_56.MX_2.app[6],13,7,Nw_56.MX_13.app[7]
f21,6,1,Nw_56.MX_6.app[1],13,8,Nw_56.MX_13.app[8]
f22,2,7,Nw_56.MX_2.app[7],13,9,Nw_56.MX_13.app[9]
f23,5,1,Nw_56.MX_5.app[1],12,1,Nw_56.MX_12.app[1]
f24,4,3,Nw_56.MX_4.app[3],11,2,Nw_56.MX_11.app[2]
f25,5,2,Nw_56.MX_5.app[2],10,1,Nw_56.MX_10.app[1]
f26,1,3,Nw_56.MX_1.app[3],8,7,Nw_56.MX_8.app[7]
f27,2,8,Nw_56.MX_2.app[8],7,5,Nw_56.MX_7.app[5]
f28,2,9,Nw_56.MX_2.app[9],4,8,Nw_56.MX_4.app[8]
f29,8,2,Nw_56.MX_8.app[2],13,10,Nw_56.MX_13.app[10]
f30,8,3,Nw_56.MX_8.app[3],10,2,Nw_56.MX_10.app[2]
f31,3,1,Nw_56.MX_3.app[1],6,6,Nw_56.MX_6.app[6]
f32,6,2,Nw_56.MX_6.app[2],13,11,Nw_56.MX_13.app[11]
f33,2,10,Nw_56.MX_2.app[10],13,12,Nw_56.MX_13.app[12]
f34,5,3,Nw_56.MX_5.app[3],13,13,Nw_56.MX_13.app[13]
f35,4,4,Nw_56.MX_4.app[4],8,8,Nw_56.MX_8.app[8]
f36,4,5,Nw_56.MX_4.app[5],13,14,Nw_56.MX_13.app[14]
f37,8,4,Nw_56.MX_8.app[4],13,15,Nw_56.MX_13.app[15]
f38,6,3,Nw_56.MX_6.app[3],10,3,Nw_56.MX_10.app[3]
f39,8,5,Nw_56.MX_8.app[5],10,4,Nw_56.MX_10.app[4]
f40,7,3,Nw_56.MX_7.app[3],11,3,Nw_56.MX_11.app[3]
f41,6,4,Nw_56.MX_6.app[4],13,16,Nw_56.MX_13.app[16]
f42,5,4,Nw_56.MX_5.app[4],7,6,Nw_56.MX_7.app[6]
f43,7,4,Nw_56.MX_7.app[4],13,17,Nw_56.MX_13.app[17]
