flow,src,snd_app_id,snd_module,dst,recv_app_id,recv_module
f0,6,0,Nw_4.MX_6.app[0],11,0,Nw_4.MX_11.app[0]
f1,6,1,Nw_4.MX_6.app[1],10,0,Nw_4.MX_10.app[0]
f2,6,2,Nw_4.MX_6.app[2],9,0,Nw_4.MX_9.app[0]
f3,1,0,Nw_4.MX_1.app[0],8,1,Nw_4.MX_8.app[1]
f4,2,0,Nw_4.MX_2.app[0],10,1,Nw_4.MX_10.app[1]
f5,5,0,Nw_4.MX_5.app[0],11,1,Nw_4.MX_11.app[1]
f6,2,1,Nw_4.MX_2.app[1],8,2,Nw_4.MX_8.app[2]
f7,5,1,Nw_4.MX_5.app[1],11,2,Nw_4.MX_11.app[2]
f8,2,2,Nw_4.MX_2.app[2],6,6,Nw_4.MX_6.app[6]
f9,2,3,Nw_4.MX_2.app[3],9,1,Nw_4.MX_9.app[1]
f10,6,3,Nw_4.MX_6.app[3],11,3,Nw_4.MX_11.app[3]
f11,1,1,Nw_4.MX_1.app[1],6,7,Nw_4.MX_6.app[7]
f12,1,2,Nw_4.MX_1.app[2],6,8,Nw_4.MX_6.app[8]
f13,6,4,Nw_4.MX_6.app[4],11,4,Nw_4.MX_11.app[4]
f14,1,3,Nw_4.MX_1.app[3],6,9,Nw_4.MX_6.app[9]
f15,5,2,Nw_4.MX_5.app[2],8,3,Nw_4.MX_8.app[3]
f16,2,4,Nw_4.MX_2.app[4],4,2,Nw_4.MX_4.app[2]
f17,2,5,Nw_4.MX_2.app[5],11,5,Nw_4.MX_11.app[5]
f18,1,4,Nw_4.MX_1.app[4],11,6,Nw_4.MX_11.app[6]
f19,8,0,Nw_4.MX_8.app[0],11,7,Nw_4.MX_11.app[7]
f20,5,3,Nw_4.MX_5.app[3],11,8,Nw_4.MX_11.app[8]
f21,4,0,Nw_4.MX_4.app[0],10,2,Nw_4.MX_10.app[2]
f22,5,4,Nw_4.MX_5.app[4],11,9,Nw_4.MX_11.app[9]
f23,1,5,Nw_4.MX_1.app[5],4,3,Nw_4.MX_4.app[3]
f24,2,6,Nw_4.MX_2.app[6],11,10,Nw_4.MX_11.app[10]
f25,4,1,Nw_4.MX_4.app[1],10,3,Nw_4.MX_10.app[3]
f26,2,7,Nw_4.MX_2.app[7],8,4,Nw_4.MX_8.app[4]
f27,6,5,Nw_4.MX_6.app[5],11,11,Nw_4.MX_11.app[11]
f28,1,6,Nw_4.MX_1.app[6],8,5,Nw_4.MX_8.app[5]
f29,1,7,Nw_4.MX_1.app[7],9,2,Nw_4.MX_9.app[2]
