flow,src,snd_app_id,snd_module,dst,recv_app_id,recv_module
f0,10,0,Nw_93.MX_10.app[0],15,0,Nw_93.MX_15.app[0]
f1,13,0,Nw_93.MX_13.app[0],15,1,Nw_93.MX_15.app[1]
f2,10,1,Nw_93.MX_10.app[1],15,2,Nw_93.MX_15.app[2]
f3,1,0,Nw_93.MX_1.app[0],11,1,Nw_93.MX_11.app[1]
f4,4,0,Nw_93.MX_4.app[0],13,3,Nw_93.MX_13.app[3]
f5,9,0,Nw_93.MX_9.app[0],10,6,Nw_93.MX_10.app[6]
f6,10,2,Nw_93.MX_10.app[2],15,3,Nw_93.MX_15.app[3]
f7,11,0,Nw_93.MX_11.app[0],14,0,Nw_93.MX_14.app[0]
f8,8,0,Nw_93.MX_8.app[0],10,7,Nw_93.MX_10.app[7]
f9,8,1,Nw_93.MX_8.app[1],14,1,Nw_93.MX_14.app[1]
f10,6,0,Nw_93.MX_6.app[0],15,4,Nw_93.MX_15.app[4]
f11,5,0,Nw_93.MX_5.app[0],7,0,Nw_93.MX_7.app[0]
f12,1,1,Nw_93.MX_1.app[1],6,1,Nw_93.MX_6.app[1]
f13,8,2,Nw_93.MX_8.app[2],15,5,Nw_93.MX_15.app[5]
f14,13,1,Nw_93.MX_13.app[1],15,6,Nw_93.MX_15.app[6]
f15,10,3,Nw_93.MX_10.app[3],15,7,Nw_93.MX_15.app[7]
f16,5,1,Nw_93.MX_5.app[1],15,8,Nw_93.MX_15.app[8]
f17,2,0,Nw_93.MX_2.app[0],15,9,Nw_93.MX_15.app[9]
f18,13,2,Nw_93.MX_13.app[2],15,10,Nw_93.MX_15.app[10]
f19,5,2,Nw_93.MX_5.app[2],9,2,Nw_93.MX_9.app[2]
f20,8,3,Nw_93.MX_8.app[3],15,11,Nw_93.MX_15.app[11]
f21,2,1,Nw_93.MX_2.app[1],15,12,Nw_93.MX_15.app[12]
f22,9,1,Nw_93.MX_9.app[1],10,8,Nw_93.MX_10.app[8]
f23,4,1,Nw_93.MX_4.app[1],10,9,Nw_93.MX_10.app[9]
f24,1,2,Nw_93.MX_1.app[2],6,2,Nw_93.MX_6.app[2]
f25,12,0,Nw_93.MX_12.app[0],15,13,Nw_93.MX_15.app[13]
f26,10,4,Nw_93.MX_10.app[4],13,4,Nw_93.MX_13.app[4]
f27,10,5,Nw_93.MX_10.app[5],15,14,Nw_93.MX_15.app[14]
f28,5,3,Nw_93.MX_5.app[3],13,5,Nw_93.MX_13.app[5]
f29,8,4,Nw_93.MX_8.app[4],15,15,Nw_93.MX_15.app[15]
f30,12,1,Nw_93.MX_12.app[1],15,16,Nw_93.MX_15.app[16]
