flow,src,snd_app_id,snd_module,dst,recv_app_id,recv_module
f0,5,0,Nw_66.MX_5.app[0],11,4,Nw_66.MX_11.app[4]
f1,11,0,Nw_66.MX_11.app[0],15,0,Nw_66.MX_15.app[0]
f2,4,0,Nw_66.MX_4.app[0],14,0,Nw_66.MX_14.app[0]
f3,5,1,Nw_66.MX_5.app[1],10,2,Nw_66.MX_10.app[2]
f4,4,1,Nw_66.MX_4.app[1],8,0,Nw_66.MX_8.app[0]
f5,9,0,Nw_66.MX_9.app[0],15,1,Nw_66.MX_15.app[1]
f6,2,0,Nw_66.MX_2.app[0],14,1,Nw_66.MX_14.app[1]
f7,10,0,Nw_66.MX_10.app[0],15,2,Nw_66.MX_15.app[2]
f8,9,1,Nw_66.MX_9.app[1],15,3,Nw_66.MX_15.app[3]
f9,1,0,Nw_66.MX_1.app[0],11,5,Nw_66.MX_11.app[5]
f10,6,0,Nw_66.MX_6.app[0],15,4,Nw_66.MX_15.app[4]
f11,7,0,Nw_66.MX_7.app[0],8,1,Nw_66.MX_8.app[1]
f12,1,1,Nw_66.MX_1.app[1],4,5,Nw_66.MX_4.app[5]
f13,2,1,Nw_66.MX_2.app[1],10,3,Nw_66.MX_10.app[3]
f14,11,1,Nw_66.MX_11.app[1],15,5,Nw_66.MX_15.app[5]
f15,9,2,Nw_66.MX_9.app[2],15,6,Nw_66.MX_15.app[6]
f16,4,2,Nw_66.MX_4.app[2],10,4,Nw_66.MX_10.app[4]
f17,4,3,Nw_66.MX_4.app[3],5,4,Nw_66.MX_5.app[4]
f18,2,2,Nw_66.MX_2.app[2],15,7,Nw_66.MX_15.app[7]
f19,3,0,Nw_66.MX_3.app[0],15,8,Nw_66.MX_15.app[8]
f20,5,2,Nw_66.MX_5.app[2],11,6,Nw_66.MX_11.app[6]
f21,7,1,Nw_66.MX_7.app[1],11,7,Nw_66.MX_11.app[7]
f22,2,3,Nw_66.MX_2.app[3],7,4,Nw_66.MX_7.app[4]
f23,2,4,Nw_66.MX_2.app[4],13,0,Nw_66.MX_13.app[0]
f24,2,5,Nw_66.MX_2.app[5],7,5,Nw_66.MX_7.app[5]
f25,11,2,Nw_66.MX_11.app[2],15,9,Nw_66.MX_15.app[9]
f26,3,1,Nw_66.MX_3.app[1],14,2,Nw_66.MX_14.app[2]
f27,11,3,Nw_66.MX_11.app[3],15,10,Nw_66.MX_15.app[10]
f28,7,2,Nw_66.MX_7.app[2],15,11,Nw_66.MX_15.app[11]
f29,7,3,Nw_66.MX_7.app[3],10,5,Nw_66.MX_10.app[5]
f30,1,2,Nw_66.MX_1.app[2],7,6,Nw_66.MX_7.app[6]
f31,10,1,Nw_66.MX_10.app[1],15,12,Nw_66.MX_15.app[12]
f32,4,4,Nw_66.MX_4.app[4],10,6,Nw_66.MX_10.app[6]
f33,5,3,Nw_66.MX_5.app[3],8,2,Nw_66.MX_8.app[2]
f34,1,3,Nw_66.MX_1.app[3],10,7,Nw_66.MX_10.app[7]
f35,3,2,Nw_66.MX_3.app[2],9,3,Nw_66.MX_9.app[3]
