flow,src,snd_app_id,snd_module,dst,recv_app_id,recv_module
f0,5,0,Nw_3.MX_5.app[0],10,0,Nw_3.MX_10.app[0]
f1,4,0,Nw_3.MX_4.app[0],10,1,Nw_3.MX_10.app[1]
f2,6,0,Nw_3.MX_6.app[0],10,2,Nw_3.MX_10.app[2]
f3,6,1,Nw_3.MX_6.app[1],10,3,Nw_3.MX_10.app[3]
f4,6,2,Nw_3.MX_6.app[2],10,4,Nw_3.MX_10.app[4]
f5,6,3,Nw_3.MX_6.app[3],8,3,Nw_3.MX_8.app[3]
f6,1,0,Nw_3.MX_1.app[0],10,5,Nw_3.MX_10.app[5]
f7,8,0,Nw_3.MX_8.app[0],10,6,Nw_3.MX_10.app[6]
f8,6,4,Nw_3.MX_6.app[4],10,7,Nw_3.MX_10.app[7]
f9,1,1,Nw_3.MX_1.app[1],5,3,Nw_3.MX_5.app[3]
f10,1,2,Nw_3.MX_1.app[2],10,8,Nw_3.MX_10.app[8]
f11,5,1,Nw_3.MX_5.app[1],10,9,Nw_3.MX_10.app[9]
f12,1,3,Nw_3.MX_1.app[3],10,10,Nw_3.MX_10.app[10]
f13,8,1,Nw_3.MX_8.app[1],10,11,Nw_3.MX_10.app[11]
f14,4,1,Nw_3.MX_4.app[1],10,12,Nw_3.MX_10.app[12]
f15,6,5,Nw_3.MX_6.app[5],10,13,Nw_3.MX_10.app[13]
f16,1,4,Nw_3.MX_1.app[4],10,14,Nw_3.MX_10.app[14]
f17,1,5,Nw_3.MX_1.app[5],8,4,Nw_3.MX_8.app[4]
f18,1,6,Nw_3.MX_1.app[6],6,6,Nw_3.MX_6.app[6]
f19,9,0,Nw_3.MX_9.app[0],10,15,Nw_3.MX_10.app[15]
f20,8,2,Nw_3.MX_8.app[2],10,16,Nw_3.MX_10.app[16]
f21,1,7,Nw_3.MX_1.app[7],5,4,Nw_3.MX_5.app[4]
f22,5,2,Nw_3.MX_5.app[2],10,17,Nw_3.MX_10.app[17]
f23,4,2,Nw_3.MX_4.app[2],10,18,Nw_3.MX_10.app[18]
f24,4,3,Nw_3.MX_4.app[3],10,19,Nw_3.MX_10.app[19]
