flow,src,snd_app_id,snd_module,dst,recv_app_id,recv_module
f0,2,0,Nw_18.MX_2.app[0],11,0,Nw_18.MX_11.app[0]
f1,4,0,Nw_18.MX_4.app[0],11,1,Nw_18.MX_11.app[1]
f2,3,0,Nw_18.MX_3.app[0],10,0,Nw_18.MX_10.app[0]
f3,8,0,Nw_18.MX_8.app[0],11,2,Nw_18.MX_11.app[2]
f4,3,1,Nw_18.MX_3.app[1],6,1,Nw_18.MX_6.app[1]
f5,4,1,Nw_18.MX_4.app[1],6,2,Nw_18.MX_6.app[2]
f6,9,0,Nw_18.MX_9.app[0],11,3,Nw_18.MX_11.app[3]
f7,6,0,Nw_18.MX_6.app[0],11,4,Nw_18.MX_11.app[4]
f8,3,2,Nw_18.MX_3.app[2],10,1,Nw_18.MX_10.app[1]
f9,9,1,Nw_18.MX_9.app[1],11,5,Nw_18.MX_11.app[5]
f10,3,3,Nw_18.MX_3.app[3],11,6,Nw_18.MX_11.app[6]
f11,7,0,Nw_18.MX_7.app[0],10,2,Nw_18.MX_10.app[2]
f12,8,1,Nw_18.MX_8.app[1],11,7,Nw_18.MX_11.app[7]
f13,9,2,Nw_18.MX_9.app[2],11,8,Nw_18.MX_11.app[8]
f14,5,0,Nw_18.MX_5.app[0],11,9,Nw_18.MX_11.app[9]
f15,5,1,Nw_18.MX_5.app[1],11,10,Nw_18.MX_11.app[10]
f16,3,4,Nw_18.MX_3.app[4],6,3,Nw_18.MX_6.app[3]
f17,2,1,Nw_18.MX_2.app[1],11,11,Nw_18.MX_11.app[11]
f18,3,5,Nw_18.MX_3.app[5],11,12,Nw_18.MX_11.app[12]
f19,5,2,Nw_18.MX_5.app[2],11,13,Nw_18.MX_11.app[13]
f20,2,2,Nw_18.MX_2.app[2],11,14,Nw_18.MX_11.app[14]
f21,5,3,Nw_18.MX_5.app[3],11,15,Nw_18.MX_11.app[15]
f22,5,4,Nw_18.MX_5.app[4],8,3,Nw_18.MX_8.app[3]
f23,1,0,Nw_18.MX_1.app[0],11,16,Nw_18.MX_11.app[16]
f24,3,6,Nw_18.MX_3.app[6],10,3,Nw_18.MX_10.app[3]
f25,8,2,Nw_18.MX_8.app[2],11,17,Nw_18.MX_11.app[17]
f26,5,5,Nw_18.MX_5.app[5],9,4,Nw_18.MX_9.app[4]
f27,5,6,Nw_18.MX_5.app[6],11,18,Nw_18.MX_11.app[18]
f28,5,7,Nw_18.MX_5.app[7],9,5,Nw_18.MX_9.app[5]
f29,9,3,Nw_18.MX_9.app[3],11,19,Nw_18.MX_11.app[19]
