flow,src,snd_app_id,snd_module,dst,recv_app_id,recv_module
f0,3,0,Nw_32.MX_3.app[0],12,0,Nw_32.MX_12.app[0]
f1,2,0,Nw_32.MX_2.app[0],9,0,Nw_32.MX_9.app[0]
f2,4,0,Nw_32.MX_4.app[0],6,0,Nw_32.MX_6.app[0]
f3,1,0,Nw_32.MX_1.app[0],12,1,Nw_32.MX_12.app[1]
f4,3,1,Nw_32.MX_3.app[1],8,0,Nw_32.MX_8.app[0]
f5,1,1,Nw_32.MX_1.app[1],12,2,Nw_32.MX_12.app[2]
f6,4,1,Nw_32.MX_4.app[1],6,1,Nw_32.MX_6.app[1]
f7,1,2,Nw_32.MX_1.app[2],12,3,Nw_32.MX_12.app[3]
f8,2,1,Nw_32.MX_2.app[1],9,1,Nw_32.MX_9.app[1]
f9,3,2,Nw_32.MX_3.app[2],10,0,Nw_32.MX_10.app[0]
f10,1,3,Nw_32.MX_1.app[3],12,4,Nw_32.MX_12.app[4]
f11,2,2,Nw_32.MX_2.app[2],9,2,Nw_32.MX_9.app[2]
f12,2,3,Nw_32.MX_2.app[3],9,3,Nw_32.MX_9.app[3]
f13,1,4,Nw_32.MX_1.app[4],12,5,Nw_32.MX_12.app[5]
f14,5,0,Nw_32.MX_5.app[0],11,0,Nw_32.MX_11.app[0]
f15,4,2,Nw_32.MX_4.app[2],6,2,Nw_32.MX_6.app[2]
f16,4,3,Nw_32.MX_4.app[3],11,1,Nw_32.MX_11.app[1]
f17,4,4,Nw_32.MX_4.app[4],12,6,Nw_32.MX_12.app[6]
f18,2,4,Nw_32.MX_2.app[4],11,2,Nw_32.MX_11.app[2]
f19,4,5,Nw_32.MX_4.app[5],6,3,Nw_32.MX_6.app[3]
f20,4,6,Nw_32.MX_4.app[6],6,4,Nw_32.MX_6.app[4]
f21,3,3,Nw_32.MX_3.app[3],12,7,Nw_32.MX_12.app[7]
f22,1,5,Nw_32.MX_1.app[5],7,0,Nw_32.MX_7.app[0]
f23,4,7,Nw_32.MX_4.app[7],6,5,Nw_32.MX_6.app[5]
f24,4,8,Nw_32.MX_4.app[8],6,6,Nw_32.MX_6.app[6]
f25,4,9,Nw_32.MX_4.app[9],6,7,Nw_32.MX_6.app[7]
f26,4,10,Nw_32.MX_4.app[10],6,8,Nw_32.MX_6.app[8]
f27,1,6,Nw_32.MX_1.app[6],12,8,Nw_32.MX_12.app[8]
f28,4,11,Nw_32.MX_4.app[11],6,9,Nw_32.MX_6.app[9]
f29,4,12,Nw_32.MX_4.app[12],6,10,Nw_32.MX_6.app[10]
f30,1,7,Nw_32.MX_1.app[7],12,9,Nw_32.MX_12.app[9]
f31,5,1,Nw_32.MX_5.app[1],12,10,Nw_32.MX_12.app[10]
