flow,src,snd_app_id,snd_module,dst,recv_app_id,recv_module
f0,3,0,Nw_40.MX_3.app[0],6,4,Nw_40.MX_6.app[4]
f1,2,0,Nw_40.MX_2.app[0],8,0,Nw_40.MX_8.app[0]
f2,1,0,Nw_40.MX_1.app[0],5,7,Nw_40.MX_5.app[7]
f3,2,1,Nw_40.MX_2.app[1],11,0,Nw_40.MX_11.app[0]
f4,5,0,Nw_40.MX_5.app[0],11,1,Nw_40.MX_11.app[1]
f5,2,2,Nw_40.MX_2.app[2],4,3,Nw_40.MX_4.app[3]
f6,6,0,Nw_40.MX_6.app[0],11,2,Nw_40.MX_11.app[2]
f7,5,1,Nw_40.MX_5.app[1],6,5,Nw_40.MX_6.app[5]
f8,7,0,Nw_40.MX_7.app[0],11,3,Nw_40.MX_11.app[3]
f9,6,1,Nw_40.MX_6.app[1],11,4,Nw_40.MX_11.app[4]
f10,2,3,Nw_40.MX_2.app[3],11,5,Nw_40.MX_11.app[5]
f11,4,0,Nw_40.MX_4.app[0],6,6,Nw_40.MX_6.app[6]
f12,6,2,Nw_40.MX_6.app[2],11,6,Nw_40.MX_11.app[6]
f13,3,1,Nw_40.MX_3.app[1],11,7,Nw_40.MX_11.app[7]
f14,7,1,Nw_40.MX_7.app[1],11,8,Nw_40.MX_11.app[8]
f15,2,4,Nw_40.MX_2.app[4],6,7,Nw_40.MX_6.app[7]
f16,3,2,Nw_40.MX_3.app[2],11,9,Nw_40.MX_11.app[9]
f17,3,3,Nw_40.MX_3.app[3],7,6,Nw_40.MX_7.app[6]
f18,3,4,Nw_40.MX_3.app[4],5,8,Nw_40.MX_5.app[8]
f19,5,2,Nw_40.MX_5.app[2],9,0,Nw_40.MX_9.app[0]
f20,2,5,Nw_40.MX_2.app[5],11,10,Nw_40.MX_11.app[10]
f21,7,2,Nw_40.MX_7.app[2],11,11,Nw_40.MX_11.app[11]
f22,5,3,Nw_40.MX_5.app[3],11,12,Nw_40.MX_11.app[12]
f23,1,1,Nw_40.MX_1.app[1],5,9,Nw_40.MX_5.app[9]
f24,3,5,Nw_40.MX_3.app[5],11,13,Nw_40.MX_11.app[13]
f25,5,4,Nw_40.MX_5.app[4],11,14,Nw_40.MX_11.app[14]
f26,1,2,Nw_40.MX_1.app[2],5,10,Nw_40.MX_5.app[10]
f27,2,6,Nw_40.MX_2.app[6],11,15,Nw_40.MX_11.app[15]
f28,5,5,Nw_40.MX_5.app[5],6,8,Nw_40.MX_6.app[8]
f29,2,7,Nw_40.MX_2.app[7],11,16,Nw_40.MX_11.app[16]
f30,4,1,Nw_40.MX_4.app[1],11,17,Nw_40.MX_11.app[17]
f31,7,3,Nw_40.MX_7.app[3],11,18,Nw_40.MX_11.app[18]
f32,4,2,Nw_40.MX_4.app[2],10,0,Nw_40.MX_10.app[0]
f33,6,3,Nw_40.MX_6.app[3],11,19,Nw_40.MX_11.app[19]
f34,5,6,Nw_40.MX_5.app[6],9,1,Nw_40.MX_9.app[1]
f35,7,4,Nw_40.MX_7.app[4],11,20,Nw_40.MX_11.app[20]
f36,1,3,Nw_40.MX_1.app[3],6,9,Nw_40.MX_6.app[9]
f37,2,8,Nw_40.MX_2.app[8],11,21,Nw_40.MX_11.app[21]
f38,1,4,Nw_40.MX_1.app[4],5,11,Nw_40.MX_5.app[11]
f39,7,5,Nw_40.MX_7.app[5],11,22,Nw_40.MX_11.app[22]
f40,1,5,Nw_40.MX_1.app[5],6,10,Nw_40.MX_6.app[10]
f41,1,6,Nw_40.MX_1.app[6],5,12,Nw_40.MX_5.app[12]
f42,1,7,Nw_40.MX_1.app[7],8,1,Nw_40.MX_8.app[1]
f43,3,6,Nw_40.MX_3.app[6],5,13,Nw_40.MX_5.app[13]
