flow,src,snd_app_id,snd_module,dst,recv_app_id,recv_module
f0,2,0,Nw_71.MX_2.app[0],11,2,Nw_71.MX_11.app[2]
f1,6,0,Nw_71.MX_6.app[0],15,0,Nw_71.MX_15.app[0]
f2,12,0,Nw_71.MX_12.app[0],15,1,Nw_71.MX_15.app[1]
f3,10,0,Nw_71.MX_10.app[0],11,3,Nw_71.MX_11.app[3]
f4,11,0,Nw_71.MX_11.app[0],15,2,Nw_71.MX_15.app[2]
f5,12,1,Nw_71.MX_12.app[1],15,3,Nw_71.MX_15.app[3]
f6,7,0,Nw_71.MX_7.app[0],15,4,Nw_71.MX_15.app[4]
f7,5,0,Nw_71.MX_5.app[0],7,3,Nw_71.MX_7.app[3]
f8,5,1,Nw_71.MX_5.app[1],15,5,Nw_71.MX_15.app[5]
f9,12,2,Nw_71.MX_12.app[2],15,6,Nw_71.MX_15.app[6]
f10,7,1,Nw_71.MX_7.app[1],15,7,Nw_71.MX_15.app[7]
f11,1,0,Nw_71.MX_1.app[0],6,3,Nw_71.MX_6.app[3]
f12,2,1,Nw_71.MX_2.app[1],15,8,Nw_71.MX_15.app[8]
f13,12,3,Nw_71.MX_12.app[3],15,9,Nw_71.MX_15.app[9]
f14,11,1,Nw_71.MX_11.app[1],15,10,Nw_71.MX_15.app[10]
f15,13,0,Nw_71.MX_13.app[0],15,11,Nw_71.MX_15.app[11]
f16,9,0,Nw_71.MX_9.app[0],13,3,Nw_71.MX_13.app[3]
f17,6,1,Nw_71.MX_6.app[1],15,12,Nw_71.MX_15.app[12]
f18,10,1,Nw_71.MX_10.app[1],15,13,Nw_71.MX_15.app[13]
f19,13,1,Nw_71.MX_13.app[1],15,14,Nw_71.MX_15.app[14]
f20,12,4,Nw_71.MX_12.app[4],15,15,Nw_71.MX_15.app[15]
f21,6,2,Nw_71.MX_6.app[2],15,16,Nw_71.MX_15.app[16]
f22,10,2,Nw_71.MX_10.app[2],15,17,Nw_71.MX_15.app[17]
f23,12,5,Nw_71.MX_12.app[5],15,18,Nw_71.MX_15.app[18]
f24,3,0,Nw_71.MX_3.app[0],15,19,Nw_71.MX_15.app[19]
f25,10,3,Nw_71.MX_10.app[3],12,7,Nw_71.MX_12.app[7]
f26,1,1,Nw_71.MX_1.app[1],13,4,Nw_71.MX_13.app[4]
f27,13,2,Nw_71.MX_13.app[2],15,20,Nw_71.MX_15.app[20]
f28,12,6,Nw_71.MX_12.app[6],15,21,Nw_71.MX_15.app[21]
f29,7,2,Nw_71.MX_7.app[2],11,4,Nw_71.MX_11.app[4]
f30,3,1,Nw_71.MX_3.app[1],15,22,Nw_71.MX_15.app[22]
