flow,src,snd_app_id,snd_module,dst,recv_app_id,recv_module
f0,2,0,Nw_54.MX_2.app[0],10,0,Nw_54.MX_10.app[0]
f1,4,0,Nw_54.MX_4.app[0],7,0,Nw_54.MX_7.app[0]
f2,2,1,Nw_54.MX_2.app[1],8,0,Nw_54.MX_8.app[0]
f3,2,2,Nw_54.MX_2.app[2],8,1,Nw_54.MX_8.app[1]
f4,1,0,Nw_54.MX_1.app[0],9,0,Nw_54.MX_9.app[0]
f5,4,1,Nw_54.MX_4.app[1],11,0,Nw_54.MX_11.app[0]
f6,2,3,Nw_54.MX_2.app[3],6,0,Nw_54.MX_6.app[0]
f7,2,4,Nw_54.MX_2.app[4],10,1,Nw_54.MX_10.app[1]
f8,3,0,Nw_54.MX_3.app[0],9,1,Nw_54.MX_9.app[1]
f9,2,5,Nw_54.MX_2.app[5],10,2,Nw_54.MX_10.app[2]
f10,2,6,Nw_54.MX_2.app[6],10,3,Nw_54.MX_10.app[3]
f11,1,1,Nw_54.MX_1.app[1],11,1,Nw_54.MX_11.app[1]
f12,1,2,Nw_54.MX_1.app[2],11,2,Nw_54.MX_11.app[2]
f13,1,3,Nw_54.MX_1.app[3],11,3,Nw_54.MX_11.app[3]
f14,1,4,Nw_54.MX_1.app[4],11,4,Nw_54.MX_11.app[4]
f15,1,5,Nw_54.MX_1.app[5],6,1,Nw_54.MX_6.app[1]
f16,2,7,Nw_54.MX_2.app[7],10,4,Nw_54.MX_10.app[4]
f17,2,8,Nw_54.MX_2.app[8],10,5,Nw_54.MX_10.app[5]
f18,3,1,Nw_54.MX_3.app[1],9,2,Nw_54.MX_9.app[2]
f19,5,0,Nw_54.MX_5.app[0],10,6,Nw_54.MX_10.app[6]
f20,4,2,Nw_54.MX_4.app[2],10,7,Nw_54.MX_10.app[7]
f21,3,2,Nw_54.MX_3.app[2],9,3,Nw_54.MX_9.app[3]
f22,2,9,Nw_54.MX_2.app[9],8,2,Nw_54.MX_8.app[2]
f23,2,10,Nw_54.MX_2.app[10],10,8,Nw_54.MX_10.app[8]
