flow,src,snd_app_id,snd_module,dst,recv_app_id,recv_module
f0,2,0,Nw_59.MX_2.app[0],3,0,Nw_59.MX_3.app[0]
f1,1,0,Nw_59.MX_1.app[0],14,0,Nw_59.MX_14.app[0]
f2,11,0,Nw_59.MX_11.app[0],14,1,Nw_59.MX_14.app[1]
f3,9,0,Nw_59.MX_9.app[0],14,2,Nw_59.MX_14.app[2]
f4,7,0,Nw_59.MX_7.app[0],14,3,Nw_59.MX_14.app[3]
f5,11,1,Nw_59.MX_11.app[1],14,4,Nw_59.MX_14.app[4]
f6,2,1,Nw_59.MX_2.app[1],5,6,Nw_59.MX_5.app[6]
f7,2,2,Nw_59.MX_2.app[2],4,0,Nw_59.MX_4.app[0]
f8,6,0,Nw_59.MX_6.app[0],11,3,Nw_59.MX_11.app[3]
f9,7,1,Nw_59.MX_7.app[1],14,5,Nw_59.MX_14.app[5]
f10,1,1,Nw_59.MX_1.app[1],14,6,Nw_59.MX_14.app[6]
f11,7,2,Nw_59.MX_7.app[2],14,7,Nw_59.MX_14.app[7]
f12,7,3,Nw_59.MX_7.app[3],14,8,Nw_59.MX_14.app[8]
f13,5,0,Nw_59.MX_5.app[0],14,9,Nw_59.MX_14.app[9]
f14,2,3,Nw_59.MX_2.app[3],11,4,Nw_59.MX_11.app[4]
f15,1,2,Nw_59.MX_1.app[2],5,7,Nw_59.MX_5.app[7]
f16,5,1,Nw_59.MX_5.app[1],7,5,Nw_59.MX_7.app[5]
f17,9,1,Nw_59.MX_9.app[1],14,10,Nw_59.MX_14.app[10]
f18,1,3,Nw_59.MX_1.app[3],2,4,Nw_59.MX_2.app[4]
f19,11,2,Nw_59.MX_11.app[2],14,11,Nw_59.MX_14.app[11]
f20,12,0,Nw_59.MX_12.app[0],14,12,Nw_59.MX_14.app[12]
f21,12,1,Nw_59.MX_12.app[1],14,13,Nw_59.MX_14.app[13]
f22,6,1,Nw_59.MX_6.app[1],14,14,Nw_59.MX_14.app[14]
f23,7,4,Nw_59.MX_7.app[4],14,15,Nw_59.MX_14.app[15]
f24,5,2,Nw_59.MX_5.app[2],14,16,Nw_59.MX_14.app[16]
f25,5,3,Nw_59.MX_5.app[3],6,4,Nw_59.MX_6.app[4]
f26,12,2,Nw_59.MX_12.app[2],14,17,Nw_59.MX_14.app[17]
f27,9,2,Nw_59.MX_9.app[2],14,18,Nw_59.MX_14.app[18]
f28,9,3,Nw_59.MX_9.app[3],10,0,Nw_59.MX_10.app[0]
f29,1,4,Nw_59.MX_1.app[4],5,8,Nw_59.MX_5.app[8]
f30,5,4,Nw_59.MX_5.app[4],14,19,Nw_59.MX_14.app[19]
f31,6,2,Nw_59.MX_6.app[2],14,20,Nw_59.MX_14.app[20]
f32,9,4,Nw_59.MX_9.app[4],12,3,Nw_59.MX_12.app[3]
f33,1,5,Nw_59.MX_1.app[5],9,5,Nw_59.MX_9.app[5]
f34,5,5,Nw_59.MX_5.app[5],14,21,Nw_59.MX_14.app[21]
f35,6,3,Nw_59.MX_6.app[3],14,22,Nw_59.MX_14.app[22]
f36,1,6,Nw_59.MX_1.app[6],10,1,Nw_59.MX_10.app[1]
