flow,src,snd_app_id,snd_module,dst,recv_app_id,recv_module
f0,2,0,Nw_96.MX_2.app[0],8,0,Nw_96.MX_8.app[0]
f1,10,0,Nw_96.MX_10.app[0],14,0,Nw_96.MX_14.app[0]
f2,9,0,Nw_96.MX_9.app[0],14,1,Nw_96.MX_14.app[1]
f3,11,0,Nw_96.MX_11.app[0],13,0,Nw_96.MX_13.app[0]
f4,9,1,Nw_96.MX_9.app[1],12,1,Nw_96.MX_12.app[1]
f5,1,0,Nw_96.MX_1.app[0],3,2,Nw_96.MX_3.app[2]
f6,10,1,Nw_96.MX_10.app[1],14,2,Nw_96.MX_14.app[2]
f7,2,1,Nw_96.MX_2.app[1],14,3,Nw_96.MX_14.app[3]
f8,2,2,Nw_96.MX_2.app[2],8,1,Nw_96.MX_8.app[1]
f9,9,2,Nw_96.MX_9.app[2],14,4,Nw_96.MX_14.app[4]
f10,2,3,Nw_96.MX_2.app[3],7,1,Nw_96.MX_7.app[1]
f11,6,0,Nw_96.MX_6.app[0],11,3,Nw_96.MX_11.app[3]
f12,4,0,Nw_96.MX_4.app[0],14,5,Nw_96.MX_14.app[5]
f13,6,1,Nw_96.MX_6.app[1],7,2,Nw_96.MX_7.app[2]
f14,9,3,Nw_96.MX_9.app[3],14,6,Nw_96.MX_14.app[6]
f15,10,2,Nw_96.MX_10.app[2],14,7,Nw_96.MX_14.app[7]
f16,7,0,Nw_96.MX_7.app[0],12,2,Nw_96.MX_12.app[2]
f17,10,3,Nw_96.MX_10.app[3],14,8,Nw_96.MX_14.app[8]
f18,1,1,Nw_96.MX_1.app[1],14,9,Nw_96.MX_14.app[9]
f19,1,2,Nw_96.MX_1.app[2],14,10,Nw_96.MX_14.app[10]
f20,3,0,Nw_96.MX_3.app[0],13,1,Nw_96.MX_13.app[1]
f21,4,1,Nw_96.MX_4.app[1],14,11,Nw_96.MX_14.app[11]
f22,2,4,Nw_96.MX_2.app[4],14,12,Nw_96.MX_14.app[12]
f23,2,5,Nw_96.MX_2.app[5],14,13,Nw_96.MX_14.app[13]
f24,2,6,Nw_96.MX_2.app[6],5,0,Nw_96.MX_5.app[0]
f25,4,2,Nw_96.MX_4.app[2],14,14,Nw_96.MX_14.app[14]
f26,12,0,Nw_96.MX_12.app[0],14,15,Nw_96.MX_14.app[15]
f27,2,7,Nw_96.MX_2.app[7],14,16,Nw_96.MX_14.app[16]
f28,11,1,Nw_96.MX_11.app[1],14,17,Nw_96.MX_14.app[17]
f29,3,1,Nw_96.MX_3.app[1],7,3,Nw_96.MX_7.app[3]
f30,9,4,Nw_96.MX_9.app[4],14,18,Nw_96.MX_14.app[18]
f31,11,2,Nw_96.MX_11.app[2],14,19,Nw_96.MX_14.app[19]
