flow,src,snd_app_id,snd_module,dst,recv_app_id,recv_module
f0,4,0,Nw_95.MX_4.app[0],10,0,Nw_95.MX_10.app[0]
f1,1,0,Nw_95.MX_1.app[0],7,4,Nw_95.MX_7.app[4]
f2,6,0,Nw_95.MX_6.app[0],10,1,Nw_95.MX_10.app[1]
f3,7,0,Nw_95.MX_7.app[0],10,2,Nw_95.MX_10.app[2]
f4,7,1,Nw_95.MX_7.app[1],9,4,Nw_95.MX_9.app[4]
f5,6,1,Nw_95.MX_6.app[1],10,3,Nw_95.MX_10.app[3]
f6,9,0,Nw_95.MX_9.app[0],10,4,Nw_95.MX_10.app[4]
f7,2,0,Nw_95.MX_2.app[0],7,5,Nw_95.MX_7.app[5]
f8,9,1,Nw_95.MX_9.app[1],10,5,Nw_95.MX_10.app[5]
f9,5,0,Nw_95.MX_5.app[0],10,6,Nw_95.MX_10.app[6]
f10,9,2,Nw_95.MX_9.app[2],10,7,Nw_95.MX_10.app[7]
f11,8,0,Nw_95.MX_8.app[0],10,8,Nw_95.MX_10.app[8]
f12,6,2,Nw_95.MX_6.app[2],10,9,Nw_95.MX_10.app[9]
f13,7,2,Nw_95.MX_7.app[2],10,10,Nw_95.MX_10.app[10]
f14,3,0,Nw_95.MX_3.app[0],10,11,Nw_95.MX_10.app[11]
f15,8,1,Nw_95.MX_8.app[1],10,12,Nw_95.MX_10.app[12]
f16,1,1,Nw_95.MX_1.app[1],7,6,Nw_95.MX_7.app[6]
f17,1,2,Nw_95.MX_1.app[2],9,5,Nw_95.MX_9.app[5]
f18,3,1,Nw_95.MX_3.app[1],10,13,Nw_95.MX_10.app[13]
f19,2,1,Nw_95.MX_2.app[1],7,7,Nw_95.MX_7.app[7]
f20,4,1,Nw_95.MX_4.app[1],10,14,Nw_95.MX_10.app[14]
f21,3,2,Nw_95.MX_3.app[2],4,3,Nw_95.MX_4.app[3]
f22,9,3,Nw_95.MX_9.app[3],10,15,Nw_95.MX_10.app[15]
f23,7,3,Nw_95.MX_7.app[3],10,16,Nw_95.MX_10.app[16]
f24,4,2,Nw_95.MX_4.app[2],10,17,Nw_95.MX_10.app[17]
