flow,src,snd_app_id,snd_module,dst,recv_app_id,recv_module
f0,1,0,Nw_52.MX_1.app[0],4,2,Nw_52.MX_4.app[2]
f1,1,1,Nw_52.MX_1.app[1],4,3,Nw_52.MX_4.app[3]
f2,2,0,Nw_52.MX_2.app[0],10,0,Nw_52.MX_10.app[0]
f3,6,0,Nw_52.MX_6.app[0],7,0,Nw_52.MX_7.app[0]
f4,1,2,Nw_52.MX_1.app[2],10,1,Nw_52.MX_10.app[1]
f5,3,0,Nw_52.MX_3.app[0],10,2,Nw_52.MX_10.app[2]
f6,2,1,Nw_52.MX_2.app[1],4,4,Nw_52.MX_4.app[4]
f7,3,1,Nw_52.MX_3.app[1],10,3,Nw_52.MX_10.app[3]
f8,1,3,Nw_52.MX_1.app[3],8,0,Nw_52.MX_8.app[0]
f9,2,2,Nw_52.MX_2.app[2],9,1,Nw_52.MX_9.app[1]
f10,2,3,Nw_52.MX_2.app[3],10,4,Nw_52.MX_10.app[4]
f11,2,4,Nw_52.MX_2.app[4],9,2,Nw_52.MX_9.app[2]
f12,3,2,Nw_52.MX_3.app[2],10,5,Nw_52.MX_10.app[5]
f13,6,1,Nw_52.MX_6.app[1],10,6,Nw_52.MX_10.app[6]
f14,6,2,Nw_52.MX_6.app[2],10,7,Nw_52.MX_10.app[7]
f15,5,0,Nw_52.MX_5.app[0],8,1,Nw_52.MX_8.app[1]
f16,3,3,Nw_52.MX_3.app[3],10,8,Nw_52.MX_10.app[8]
f17,6,3,Nw_52.MX_6.app[3],10,9,Nw_52.MX_10.app[9]
f18,2,5,Nw_52.MX_2.app[5],10,10,Nw_52.MX_10.app[10]
f19,2,6,Nw_52.MX_2.app[6],9,3,Nw_52.MX_9.app[3]
f20,3,4,Nw_52.MX_3.app[4],5,4,Nw_52.MX_5.app[4]
f21,4,0,Nw_52.MX_4.app[0],10,11,Nw_52.MX_10.app[11]
f22,6,4,Nw_52.MX_6.app[4],10,12,Nw_52.MX_10.app[12]
f23,9,0,Nw_52.MX_9.app[0],10,13,Nw_52.MX_10.app[13]
f24,5,1,Nw_52.MX_5.app[1],10,14,Nw_52.MX_10.app[14]
f25,6,5,Nw_52.MX_6.app[5],10,15,Nw_52.MX_10.app[15]
f26,5,2,Nw_52.MX_5.app[2],8,2,Nw_52.MX_8.app[2]
f27,1,4,Nw_52.MX_1.app[4],3,6,Nw_52.MX_3.app[6]
f28,2,7,Nw_52.MX_2.app[7],7,1,Nw_52.MX_7.app[1]
f29,4,1,Nw_52.MX_4.app[1],10,16,Nw_52.MX_10.app[16]
f30,6,6,Nw_52.MX_6.app[6],9,4,Nw_52.MX_9.app[4]
f31,2,8,Nw_52.MX_2.app[8],10,17,Nw_52.MX_10.app[17]
f32,3,5,Nw_52.MX_3.app[5],5,5,Nw_52.MX_5.app[5]
f33,5,3,Nw_52.MX_5.app[3],10,18,Nw_52.MX_10.app[18]
