flow,src,snd_app_id,snd_module,dst,recv_app_id,recv_module
f0,5,0,Nw_73.MX_5.app[0],11,0,Nw_73.MX_11.app[0]
f1,3,0,Nw_73.MX_3.app[0],11,1,Nw_73.MX_11.app[1]
f2,2,0,Nw_73.MX_2.app[0],11,2,Nw_73.MX_11.app[2]
f3,4,0,Nw_73.MX_4.app[0],11,3,Nw_73.MX_11.app[3]
f4,9,0,Nw_73.MX_9.app[0],10,0,Nw_73.MX_10.app[0]
f5,9,1,Nw_73.MX_9.app[1],10,1,Nw_73.MX_10.app[1]
f6,3,1,Nw_73.MX_3.app[1],11,4,Nw_73.MX_11.app[4]
f7,9,2,Nw_73.MX_9.app[2],10,2,Nw_73.MX_10.app[2]
f8,1,0,Nw_73.MX_1.app[0],9,3,Nw_73.MX_9.app[3]
f9,2,1,Nw_73.MX_2.app[1],3,8,Nw_73.MX_3.app[8]
f10,7,0,Nw_73.MX_7.app[0],11,5,Nw_73.MX_11.app[5]
f11,1,1,Nw_73.MX_1.app[1],9,4,Nw_73.MX_9.app[4]
f12,1,2,Nw_73.MX_1.app[2],11,6,Nw_73.MX_11.app[6]
f13,3,2,Nw_73.MX_3.app[2],11,7,Nw_73.MX_11.app[7]
f14,4,1,Nw_73.MX_4.app[1],11,8,Nw_73.MX_11.app[8]
f15,2,2,Nw_73.MX_2.app[2],7,6,Nw_73.MX_7.app[6]
f16,2,3,Nw_73.MX_2.app[3],11,9,Nw_73.MX_11.app[9]
f17,2,4,Nw_73.MX_2.app[4],11,10,Nw_73.MX_11.app[10]
f18,1,3,Nw_73.MX_1.app[3],11,11,Nw_73.MX_11.app[11]
f19,7,1,Nw_73.MX_7.app[1],11,12,Nw_73.MX_11.app[12]
f20,7,2,Nw_73.MX_7.app[2],11,13,Nw_73.MX_11.app[13]
f21,3,3,Nw_73.MX_3.app[3],11,14,Nw_73.MX_11.app[14]
f22,4,2,Nw_73.MX_4.app[2],11,15,Nw_73.MX_11.app[15]
f23,3,4,Nw_73.MX_3.app[4],11,16,Nw_73.MX_11.app[16]
f24,1,4,Nw_73.MX_1.app[4],9,5,Nw_73.MX_9.app[5]
f25,4,3,Nw_73.MX_4.app[3],11,17,Nw_73.MX_11.app[17]
f26,2,5,Nw_73.MX_2.app[5],10,3,Nw_73.MX_10.app[3]
f27,3,5,Nw_73.MX_3.app[5],11,18,Nw_73.MX_11.app[18]
f28,7,3,Nw_73.MX_7.app[3],11,19,Nw_73.MX_11.app[19]
f29,3,6,Nw_73.MX_3.app[6],11,20,Nw_73.MX_11.app[20]
f30,6,0,Nw_73.MX_6.app[0],11,21,Nw_73.MX_11.app[21]
f31,2,6,Nw_73.MX_2.app[6],11,22,Nw_73.MX_11.app[22]
f32,7,4,Nw_73.MX_7.app[4],11,23,Nw_73.MX_11.app[23]
f33,3,7,Nw_73.MX_3.app[7],11,24,Nw_73.MX_11.app[24]
f34,2,7,Nw_73.MX_2.app[7],5,1,Nw_73.MX_5.app[1]
f35,7,5,Nw_73.MX_7.app[5],11,25,Nw_73.MX_11.app[25]
