flow,src,snd_app_id,snd_module,dst,recv_app_id,recv_module
f0,8,0,Nw_35.MX_8.app[0],13,0,Nw_35.MX_13.app[0]
f1,8,1,Nw_35.MX_8.app[1],13,1,Nw_35.MX_13.app[1]
f2,5,0,Nw_35.MX_5.app[0],11,0,Nw_35.MX_11.app[0]
f3,10,0,Nw_35.MX_10.app[0],11,1,Nw_35.MX_11.app[1]
f4,5,1,Nw_35.MX_5.app[1],11,2,Nw_35.MX_11.app[2]
f5,7,0,Nw_35.MX_7.app[0],11,3,Nw_35.MX_11.app[3]
f6,1,0,Nw_35.MX_1.app[0],4,3,Nw_35.MX_4.app[3]
f7,7,1,Nw_35.MX_7.app[1],11,4,Nw_35.MX_11.app[4]
f8,8,2,Nw_35.MX_8.app[2],13,2,Nw_35.MX_13.app[2]
f9,8,3,Nw_35.MX_8.app[3],13,3,Nw_35.MX_13.app[3]
f10,4,0,Nw_35.MX_4.app[0],10,3,Nw_35.MX_10.app[3]
f11,6,0,Nw_35.MX_6.app[0],13,4,Nw_35.MX_13.app[4]
f12,8,4,Nw_35.MX_8.app[4],13,5,Nw_35.MX_13.app[5]
f13,5,2,Nw_35.MX_5.app[2],11,5,Nw_35.MX_11.app[5]
f14,5,3,Nw_35.MX_5.app[3],11,6,Nw_35.MX_11.app[6]
f15,3,0,Nw_35.MX_3.app[0],11,7,Nw_35.MX_11.app[7]
f16,6,1,Nw_35.MX_6.app[1],11,8,Nw_35.MX_11.app[8]
f17,1,1,Nw_35.MX_1.app[1],11,9,Nw_35.MX_11.app[9]
f18,1,2,Nw_35.MX_1.app[2],9,4,Nw_35.MX_9.app[4]
f19,1,3,Nw_35.MX_1.app[3],6,4,Nw_35.MX_6.app[4]
f20,3,1,Nw_35.MX_3.app[1],13,6,Nw_35.MX_13.app[6]
f21,9,0,Nw_35.MX_9.app[0],13,7,Nw_35.MX_13.app[7]
f22,8,5,Nw_35.MX_8.app[5],13,8,Nw_35.MX_13.app[8]
f23,9,1,Nw_35.MX_9.app[1],11,10,Nw_35.MX_11.app[10]
f24,4,1,Nw_35.MX_4.app[1],11,11,Nw_35.MX_11.app[11]
f25,7,2,Nw_35.MX_7.app[2],9,5,Nw_35.MX_9.app[5]
f26,6,2,Nw_35.MX_6.app[2],11,12,Nw_35.MX_11.app[12]
f27,7,3,Nw_35.MX_7.app[3],11,13,Nw_35.MX_11.app[13]
f28,9,2,Nw_35.MX_9.app[2],11,14,Nw_35.MX_11.app[14]
f29,5,4,Nw_35.MX_5.app[4],10,4,Nw_35.MX_10.app[4]
f30,9,3,Nw_35.MX_9.app[3],11,15,Nw_35.MX_11.app[15]
f31,3,2,Nw_35.MX_3.app[2],7,4,Nw_35.MX_7.app[4]
f32,8,6,Nw_35.MX_8.app[6],13,9,Nw_35.MX_13.app[9]
f33,5,5,Nw_35.MX_5.app[5],11,16,Nw_35.MX_11.app[16]
f34,8,7,Nw_35.MX_8.app[7],13,10,Nw_35.MX_13.app[10]
f35,6,3,Nw_35.MX_6.app[3],7,5,Nw_35.MX_7.app[5]
f36,1,4,Nw_35.MX_1.app[4],4,4,Nw_35.MX_4.app[4]
f37,5,6,Nw_35.MX_5.app[6],11,17,Nw_35.MX_11.app[17]
f38,8,8,Nw_35.MX_8.app[8],13,11,Nw_35.MX_13.app[11]
f39,10,1,Nw_35.MX_10.app[1],11,18,Nw_35.MX_11.app[18]
f40,4,2,Nw_35.MX_4.app[2],11,19,Nw_35.MX_11.app[19]
f41,10,2,Nw_35.MX_10.app[2],11,20,Nw_35.MX_11.app[20]
f42,3,3,Nw_35.MX_3.app[3],5,8,Nw_35.MX_5.app[8]
f43,5,7,Nw_35.MX_5.app[7],6,5,Nw_35.MX_6.app[5]
