flow,src,snd_app_id,snd_module,dst,recv_app_id,recv_module
f0,2,0,Nw_84.MX_2.app[0],11,0,Nw_84.MX_11.app[0]
f1,5,0,Nw_84.MX_5.app[0],11,1,Nw_84.MX_11.app[1]
f2,3,0,Nw_84.MX_3.app[0],11,2,Nw_84.MX_11.app[2]
f3,2,1,Nw_84.MX_2.app[1],7,3,Nw_84.MX_7.app[3]
f4,4,0,Nw_84.MX_4.app[0],8,4,Nw_84.MX_8.app[4]
f5,2,2,Nw_84.MX_2.app[2],8,5,Nw_84.MX_8.app[5]
f6,1,0,Nw_84.MX_1.app[0],10,0,Nw_84.MX_10.app[0]
f7,1,1,Nw_84.MX_1.app[1],9,0,Nw_84.MX_9.app[0]
f8,8,0,Nw_84.MX_8.app[0],9,1,Nw_84.MX_9.app[1]
f9,5,1,Nw_84.MX_5.app[1],11,3,Nw_84.MX_11.app[3]
f10,1,2,Nw_84.MX_1.app[2],4,6,Nw_84.MX_4.app[6]
f11,2,3,Nw_84.MX_2.app[3],3,3,Nw_84.MX_3.app[3]
f12,4,1,Nw_84.MX_4.app[1],11,4,Nw_84.MX_11.app[4]
f13,4,2,Nw_84.MX_4.app[2],7,4,Nw_84.MX_7.app[4]
f14,8,1,Nw_84.MX_8.app[1],11,5,Nw_84.MX_11.app[5]
f15,6,0,Nw_84.MX_6.app[0],11,6,Nw_84.MX_11.app[6]
f16,8,2,Nw_84.MX_8.app[2],11,7,Nw_84.MX_11.app[7]
f17,1,3,Nw_84.MX_1.app[3],4,7,Nw_84.MX_4.app[7]
f18,7,0,Nw_84.MX_7.app[0],11,8,Nw_84.MX_11.app[8]
f19,1,4,Nw_84.MX_1.app[4],11,9,Nw_84.MX_11.app[9]
f20,4,3,Nw_84.MX_4.app[3],7,5,Nw_84.MX_7.app[5]
f21,2,4,Nw_84.MX_2.app[4],5,3,Nw_84.MX_5.app[3]
f22,4,4,Nw_84.MX_4.app[4],9,2,Nw_84.MX_9.app[2]
f23,5,2,Nw_84.MX_5.app[2],9,3,Nw_84.MX_9.app[3]
f24,3,1,Nw_84.MX_3.app[1],8,6,Nw_84.MX_8.app[6]
f25,8,3,Nw_84.MX_8.app[3],11,10,Nw_84.MX_11.app[10]
f26,2,5,Nw_84.MX_2.app[5],11,11,Nw_84.MX_11.app[11]
f27,7,1,Nw_84.MX_7.app[1],11,12,Nw_84.MX_11.app[12]
f28,4,5,Nw_84.MX_4.app[5],11,13,Nw_84.MX_11.app[13]
f29,3,2,Nw_84.MX_3.app[2],11,14,Nw_84.MX_11.app[14]
f30,6,1,Nw_84.MX_6.app[1],11,15,Nw_84.MX_11.app[15]
f31,7,2,Nw_84.MX_7.app[2],11,16,Nw_84.MX_11.app[16]
