flow,src,snd_app_id,snd_module,dst,recv_app_id,recv_module
f0,6,0,Nw_26.MX_6.app[0],9,3,Nw_26.MX_9.app[3]
f1,1,0,Nw_26.MX_1.app[0],10,0,Nw_26.MX_10.app[0]
f2,2,0,Nw_26.MX_2.app[0],12,0,Nw_26.MX_12.app[0]
f3,9,0,Nw_26.MX_9.app[0],12,1,Nw_26.MX_12.app[1]
f4,2,1,Nw_26.MX_2.app[1],7,1,Nw_26.MX_7.app[1]
f5,4,0,Nw_26.MX_4.app[0],10,1,Nw_26.MX_10.app[1]
f6,2,2,Nw_26.MX_2.app[2],12,2,Nw_26.MX_12.app[2]
f7,2,3,Nw_26.MX_2.app[3],8,2,Nw_26.MX_8.app[2]
f8,1,1,Nw_26.MX_1.app[1],7,2,Nw_26.MX_7.app[2]
f9,4,1,Nw_26.MX_4.app[1],12,3,Nw_26.MX_12.app[3]
f10,3,0,Nw_26.MX_3.app[0],10,2,Nw_26.MX_10.app[2]
f11,6,1,Nw_26.MX_6.app[1],12,4,Nw_26.MX_12.app[4]
f12,7,0,Nw_26.MX_7.app[0],11,0,Nw_26.MX_11.app[0]
f13,9,1,Nw_26.MX_9.app[1],12,5,Nw_26.MX_12.app[5]
f14,4,2,Nw_26.MX_4.app[2],7,3,Nw_26.MX_7.app[3]
f15,5,0,Nw_26.MX_5.app[0],8,3,Nw_26.MX_8.app[3]
f16,5,1,Nw_26.MX_5.app[1],12,6,Nw_26.MX_12.app[6]
f17,5,2,Nw_26.MX_5.app[2],8,4,Nw_26.MX_8.app[4]
f18,5,3,Nw_26.MX_5.app[3],12,7,Nw_26.MX_12.app[7]
f19,9,2,Nw_26.MX_9.app[2],12,8,Nw_26.MX_12.app[8]
f20,3,1,Nw_26.MX_3.app[1],7,4,Nw_26.MX_7.app[4]
f21,6,2,Nw_26.MX_6.app[2],12,9,Nw_26.MX_12.app[9]
f22,5,4,Nw_26.MX_5.app[4],12,10,Nw_26.MX_12.app[10]
f23,5,5,Nw_26.MX_5.app[5],12,11,Nw_26.MX_12.app[11]
f24,1,2,Nw_26.MX_1.app[2],6,4,Nw_26.MX_6.app[4]
f25,1,3,Nw_26.MX_1.app[3],7,5,Nw_26.MX_7.app[5]
f26,8,0,Nw_26.MX_8.app[0],10,3,Nw_26.MX_10.app[3]
f27,8,1,Nw_26.MX_8.app[1],10,4,Nw_26.MX_10.app[4]
f28,6,3,Nw_26.MX_6.app[3],12,12,Nw_26.MX_12.app[12]
f29,1,4,Nw_26.MX_1.app[4],7,6,Nw_26.MX_7.app[6]
f30,4,3,Nw_26.MX_4.app[3],12,13,Nw_26.MX_12.app[13]
f31,3,2,Nw_26.MX_3.app[2],11,1,Nw_26.MX_11.app[1]
